SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey
40.534,-89.594,40.53,-89.58,2017,40.534:-89.594,40.530:-89.580
37.465,-89.282,37.45,-89.3,2017,37.465:-89.282,37.450:-89.300
40.18,-87.734,40.17,-87.74,2017,40.180:-87.734,40.170:-87.740
38.403,-87.819,38.41,-87.82,2017,38.403:-87.819,38.410:-87.820
40.848,-90.615,40.85,-90.62,2017,40.848:-90.615,40.850:-90.620
38.366,-89.424,38.37,-89.42,2017,38.366:-89.424,38.370:-89.420
38.431,-88.425,38.45,-88.42,2017,38.431:-88.425,38.450:-88.420
38.074,-88.143,38.09,-88.14,2017,38.074:-88.143,38.090:-88.140
41.757,-89.939,41.77,-89.94,2017,41.757:-89.939,41.770:-89.940
41.465,-87.893,41.45,-87.9,2017,41.465:-87.893,41.450:-87.900
37.73,-88.93,37.73,-88.94,2017,37.730:-88.930,37.730:-88.940
42.325,-89.171,42.33,-89.18,2017,42.325:-89.171,42.330:-89.180
40.761,-89.247,40.77,-89.26,2017,40.761:-89.247,40.770:-89.260
40.745,-84.938,40.73,-84.94,2017,40.745:-84.938,40.730:-84.940
41.094,-85.071,41.09,-85.06,2017,41.094:-85.071,41.090:-85.060
39.193,-85.885,39.21,-85.9,2017,39.193:-85.885,39.210:-85.900
40.606,-87.31,40.61,-87.3,2017,40.606:-87.310,40.610:-87.300
40.473,-85.324,40.49,-85.34,2017,40.473:-85.324,40.490:-85.340
40.052,-86.468,40.05,-86.46,2017,40.052:-86.468,40.050:-86.460
39.196,-86.23,39.21,-86.22,2017,39.196:-86.230,39.210:-86.220
40.584,-86.574,40.57,-86.58,2017,40.584:-86.574,40.570:-86.580
40.736,-86.373,40.73,-86.38,2017,40.736:-86.373,40.730:-86.380
38.437,-85.705,38.45,-85.7,2017,38.437:-85.705,38.450:-85.700
39.388,-87.09,39.37,-87.1,2017,39.388:-87.090,39.370:-87.100
40.305,-86.469,40.29,-86.46,2017,40.305:-86.469,40.290:-86.460
38.264,-86.464,38.25,-86.46,2017,38.264:-86.464,38.250:-86.460
38.697,-87.092,38.69,-87.1,2017,38.697:-87.092,38.690:-87.100
39.121,-84.976,39.13,-84.98,2017,39.121:-84.976,39.130:-84.980
39.292,-85.492,39.29,-85.5,2017,39.292:-85.492,39.290:-85.500
41.397,-84.999,41.41,-84.98,2017,41.397:-84.999,41.410:-84.980
40.228,-85.397,40.21,-85.38,2017,40.228:-85.397,40.210:-85.380
38.365,-86.876,38.37,-86.86,2017,38.365:-86.876,38.370:-86.860
41.598,-85.858,41.61,-85.86,2017,41.598:-85.858,41.610:-85.860
39.657,-85.168,39.65,-85.18,2017,39.657:-85.168,39.650:-85.180
38.3,-85.897,38.29,-85.9,2017,38.300:-85.897,38.290:-85.900
40.16,-87.265,40.17,-87.26,2017,40.160:-87.265,40.170:-87.260
39.397,-85.057,39.41,-85.06,2017,39.397:-85.057,39.410:-85.060
41.041,-86.207,41.05,-86.22,2017,41.041:-86.207,41.050:-86.220
38.349,-87.652,38.33,-87.66,2017,38.349:-87.652,38.330:-87.660
40.516,-85.655,40.53,-85.66,2017,40.516:-85.655,40.530:-85.660
39.037,-86.962,39.05,-86.98,2017,39.037:-86.962,39.050:-86.980
40.073,-86.052,40.09,-86.06,2017,40.073:-86.052,40.090:-86.060
39.822,-85.765,39.81,-85.78,2017,39.822:-85.765,39.810:-85.780
38.191,-86.115,38.21,-86.1,2017,38.191:-86.115,38.210:-86.100
39.762,-86.511,39.77,-86.5,2017,39.762:-86.511,39.770:-86.500
39.932,-85.399,39.93,-85.38,2017,39.932:-85.399,39.930:-85.380
40.47,-86.119,40.45,-86.1,2017,40.470:-86.119,40.450:-86.100
40.829,-85.489,40.81,-85.5,2017,40.829:-85.489,40.810:-85.500
38.898,-86.057,38.89,-86.06,2017,38.898:-86.057,38.890:-86.060
41.011,-87.103,41.01,-87.1,2017,41.011:-87.103,41.010:-87.100
40.439,-85.011,40.45,-85.02,2017,40.439:-85.011,40.450:-85.020
38.75,-85.443,38.73,-85.46,2017,38.750:-85.443,38.730:-85.460
39.001,-85.62,39.01,-85.62,2017,39.001:-85.620,39.010:-85.620
39.49,-86.101,39.49,-86.1,2017,39.490:-86.101,39.490:-86.100
38.661,-87.424,38.65,-87.42,2017,38.661:-87.424,38.650:-87.420
41.239,-85.864,41.25,-85.86,2017,41.239:-85.864,41.250:-85.860
41.642,-85.427,41.65,-85.42,2017,41.642:-85.427,41.650:-85.420
41.436,-87.373,41.45,-87.38,2017,41.436:-87.373,41.450:-87.380
41.499,-86.709,41.49,-86.7,2017,41.499:-86.709,41.490:-86.700
38.84,-86.479,38.85,-86.46,2017,38.840:-86.479,38.850:-86.460
40.162,-85.72,40.17,-85.74,2017,40.162:-85.720,40.170:-85.740
39.78,-86.133,39.77,-86.14,2017,39.780:-86.133,39.770:-86.140
41.325,-86.261,41.33,-86.26,2017,41.325:-86.261,41.330:-86.260
38.7,-86.803,38.69,-86.82,2017,38.700:-86.803,38.690:-86.820
40.781,-86.016,40.77,-86.02,2017,40.781:-86.016,40.770:-86.020
39.173,-86.502,39.17,-86.5,2017,39.173:-86.502,39.170:-86.500
40.04,-86.894,40.05,-86.9,2017,40.040:-86.894,40.050:-86.900
39.486,-86.469,39.49,-86.46,2017,39.486:-86.469,39.490:-86.460
40.978,-87.397,40.97,-87.38,2017,40.978:-87.397,40.970:-87.380
41.395,-85.424,41.41,-85.42,2017,41.395:-85.424,41.410:-85.420
38.966,-84.985,38.97,-84.98,2017,38.966:-84.985,38.970:-84.980
38.541,-86.495,38.53,-86.5,2017,38.541:-86.495,38.530:-86.500
39.319,-86.843,39.33,-86.86,2017,39.319:-86.843,39.330:-86.860
39.779,-87.222,39.77,-87.22,2017,39.779:-87.222,39.770:-87.220
38.054,-86.622,38.05,-86.62,2017,38.054:-86.622,38.050:-86.620
38.392,-87.268,38.41,-87.26,2017,38.392:-87.268,38.410:-87.260
41.465,-87.076,41.45,-87.06,2017,41.465:-87.076,41.450:-87.060
38.001,-87.893,38.01,-87.9,2017,38.001:-87.893,38.010:-87.900
41.041,-86.699,41.05,-86.7,2017,41.041:-86.699,41.050:-86.700
39.668,-86.828,39.65,-86.82,2017,39.668:-86.828,39.650:-86.820
40.157,-85.011,40.17,-85.02,2017,40.157:-85.011,40.170:-85.020
39.112,-85.255,39.13,-85.26,2017,39.112:-85.255,39.130:-85.260
39.62,-85.465,39.61,-85.46,2017,39.620:-85.465,39.610:-85.460
41.597,-86.293,41.61,-86.3,2017,41.597:-86.293,41.610:-86.300
38.697,-85.729,38.69,-85.74,2017,38.697:-85.729,38.690:-85.740
39.523,-85.791,39.53,-85.78,2017,39.523:-85.791,39.530:-85.780
37.994,-87.017,38.01,-87.02,2017,37.994:-87.017,38.010:-87.020
41.302,-86.698,41.29,-86.7,2017,41.302:-86.698,41.290:-86.700
41.643,-85.001,41.65,-85.02,2017,41.643:-85.001,41.650:-85.020
39.081,-87.45,39.09,-87.46,2017,39.081:-87.450,39.090:-87.460
38.808,-84.994,38.81,-84.98,2017,38.808:-84.994,38.810:-84.980
40.389,-86.895,40.37,-86.9,2017,40.389:-86.895,40.370:-86.900
40.311,-86.052,40.33,-86.06,2017,40.311:-86.052,40.330:-86.060
39.626,-84.925,39.61,-84.94,2017,39.626:-84.925,39.610:-84.940
37.997,-87.575,38.01,-87.58,2017,37.997:-87.575,38.010:-87.580
39.878,-87.443,39.89,-87.46,2017,39.878:-87.443,39.890:-87.460
39.434,-87.41,39.45,-87.42,2017,39.434:-87.410,39.450:-87.420
40.849,-85.793,40.85,-85.78,2017,40.849:-85.793,40.850:-85.780
40.302,-87.312,40.29,-87.3,2017,40.302:-87.312,40.290:-87.300
38.062,-87.245,38.05,-87.26,2017,38.062:-87.245,38.050:-87.260
38.601,-86.079,38.61,-86.06,2017,38.601:-86.079,38.610:-86.060
39.861,-85.016,39.85,-85.02,2017,39.861:-85.016,39.850:-85.020
40.742,-85.259,40.73,-85.26,2017,40.742:-85.259,40.730:-85.260
40.737,-86.84,40.73,-86.86,2017,40.737:-86.840,40.730:-86.860
41.149,-85.497,41.13,-85.5,2017,41.149:-85.497,41.130:-85.500
37.886,-95.302,37.89,-95.3,2017,37.886:-95.302,37.890:-95.300
38.214,-95.292,38.21,-95.3,2017,38.214:-95.292,38.210:-95.300
39.536,-95.27,39.53,-95.26,2017,39.536:-95.270,39.530:-95.260
37.235,-98.68,37.25,-98.7,2017,37.235:-98.680,37.250:-98.700
38.479,-98.757,38.49,-98.74,2017,38.479:-98.757,38.490:-98.740
37.856,-94.851,37.85,-94.86,2017,37.856:-94.851,37.850:-94.860
39.827,-95.564,39.81,-95.58,2017,39.827:-95.564,39.810:-95.580
37.782,-96.838,37.77,-96.82,2017,37.782:-96.838,37.770:-96.820
38.304,-96.598,38.29,-96.58,2017,38.304:-96.598,38.290:-96.580
37.151,-96.245,37.17,-96.26,2017,37.151:-96.245,37.170:-96.260
37.169,-94.846,37.17,-94.86,2017,37.169:-94.846,37.170:-94.860
39.786,-101.731,39.77,-101.74,2017,39.786:-101.731,39.770:-101.740
37.237,-99.824,37.25,-99.82,2017,37.237:-99.824,37.250:-99.820
39.35,-97.165,39.37,-97.18,2017,39.350:-97.165,39.370:-97.180
39.48,-97.65,39.49,-97.66,2017,39.480:-97.650,39.490:-97.660
38.236,-95.733,38.25,-95.74,2017,38.236:-95.733,38.250:-95.740
37.192,-99.273,37.21,-99.26,2017,37.192:-99.273,37.210:-99.260
37.238,-96.839,37.25,-96.82,2017,37.238:-96.839,37.250:-96.820
37.507,-94.853,37.49,-94.86,2017,37.507:-94.853,37.490:-94.860
39.785,-100.459,39.77,-100.46,2017,39.785:-100.459,39.770:-100.460
38.871,-97.136,38.89,-97.14,2017,38.871:-97.136,38.890:-97.140
39.812,-95.099,39.81,-95.1,2017,39.812:-95.099,39.810:-95.100
38.904,-95.279,38.89,-95.26,2017,38.904:-95.279,38.890:-95.260
37.911,-99.292,37.93,-99.3,2017,37.911:-99.292,37.930:-99.300
37.453,-96.243,37.45,-96.26,2017,37.453:-96.243,37.450:-96.260
38.915,-99.318,38.93,-99.3,2017,38.915:-99.318,38.930:-99.300
38.696,-98.205,38.69,-98.22,2017,38.696:-98.205,38.690:-98.220
38.001,-100.665,38.01,-100.66,2017,38.001:-100.665,38.010:-100.660
37.691,-99.892,37.69,-99.9,2017,37.691:-99.892,37.690:-99.900
38.564,-95.283,38.57,-95.3,2017,38.564:-95.283,38.570:-95.300
39.045,-96.732,39.05,-96.74,2017,39.045:-96.732,39.050:-96.740
38.915,-100.483,38.93,-100.5,2017,38.915:-100.483,38.930:-100.500
39.35,-99.883,39.37,-99.9,2017,39.350:-99.883,39.370:-99.900
37.562,-101.308,37.57,-101.3,2017,37.562:-101.308,37.570:-101.300
37.739,-100.44,37.73,-100.46,2017,37.739:-100.440,37.730:-100.460
38.481,-101.806,38.49,-101.82,2017,38.481:-101.806,38.490:-101.820
37.888,-96.242,37.89,-96.26,2017,37.888:-96.242,37.890:-96.260
38,-101.786,38.01,-101.78,2017,38.000:-101.786,38.010:-101.780
37.192,-98.076,37.21,-98.06,2017,37.192:-98.076,37.210:-98.060
38.044,-97.427,38.05,-97.42,2017,38.044:-97.427,38.050:-97.420
37.562,-100.871,37.57,-100.86,2017,37.562:-100.871,37.570:-100.860
38.088,-99.898,38.09,-99.9,2017,38.088:-99.898,38.090:-99.900
39.435,-95.8,39.45,-95.82,2017,39.435:-95.800,39.450:-95.820
39.226,-95.389,39.21,-95.38,2017,39.226:-95.389,39.210:-95.380
39.785,-98.218,39.77,-98.22,2017,39.785:-98.218,39.770:-98.220
38.9,-94.832,38.89,-94.82,2017,38.900:-94.832,38.890:-94.820
38,-101.316,38.01,-101.3,2017,38.000:-101.316,38.010:-101.300
37.559,-98.136,37.57,-98.14,2017,37.559:-98.136,37.570:-98.140
37.558,-99.286,37.57,-99.3,2017,37.558:-99.286,37.570:-99.300
37.192,-95.298,37.21,-95.3,2017,37.192:-95.298,37.210:-95.300
38.481,-100.466,38.49,-100.46,2017,38.481:-100.466,38.490:-100.460
39.186,-94.982,39.17,-94.98,2017,39.186:-94.982,39.170:-94.980
39.045,-98.209,39.05,-98.22,2017,39.045:-98.209,39.050:-98.220
38.213,-94.845,38.21,-94.86,2017,38.213:-94.845,38.210:-94.860
38.917,-101.148,38.93,-101.14,2017,38.917:-101.148,38.930:-101.140
38.455,-96.151,38.45,-96.14,2017,38.455:-96.151,38.450:-96.140
38.392,-97.648,38.41,-97.66,2017,38.392:-97.648,38.410:-97.660
38.348,-97.096,38.33,-97.1,2017,38.348:-97.096,38.330:-97.100
39.784,-96.523,39.77,-96.54,2017,39.784:-96.523,39.770:-96.540
37.238,-100.371,37.25,-100.38,2017,37.238:-100.371,37.250:-100.380
38.564,-94.837,38.57,-94.82,2017,38.564:-94.837,38.570:-94.820
39.393,-98.209,39.41,-98.22,2017,39.393:-98.209,39.410:-98.220
37.193,-95.741,37.21,-95.74,2017,37.193:-95.741,37.210:-95.740
38.696,-96.642,38.69,-96.66,2017,38.696:-96.642,38.690:-96.660
37.191,-101.799,37.21,-101.78,2017,37.191:-101.799,37.210:-101.780
39.783,-96.014,39.77,-96.02,2017,39.783:-96.014,39.770:-96.020
37.559,-95.307,37.57,-95.3,2017,37.559:-95.307,37.570:-95.300
38.48,-99.916,38.49,-99.9,2017,38.480:-99.916,38.490:-99.900
39.784,-99.903,39.77,-99.9,2017,39.784:-99.903,39.770:-99.900
38.652,-95.725,38.65,-95.74,2017,38.652:-95.725,38.650:-95.740
39.35,-98.768,39.37,-98.78,2017,39.350:-98.768,39.370:-98.780
39.132,-97.651,39.13,-97.66,2017,39.132:-97.651,39.130:-97.660
38.175,-99.249,38.17,-99.26,2017,38.175:-99.249,38.170:-99.260
39.785,-99.347,39.77,-99.34,2017,39.785:-99.347,39.770:-99.340
39.346,-96.381,39.33,-96.38,2017,39.346:-96.381,39.330:-96.380
37.648,-98.74,37.65,-98.74,2017,37.648:-98.740,37.650:-98.740
39.785,-101.076,39.77,-101.06,2017,39.785:-101.076,39.770:-101.060
37.953,-98.086,37.97,-98.1,2017,37.953:-98.086,37.970:-98.100
39.828,-97.651,39.81,-97.66,2017,39.828:-97.651,39.810:-97.660
38.341,-98.201,38.33,-98.22,2017,38.341:-98.201,38.330:-98.220
39.305,-96.675,39.29,-96.66,2017,39.305:-96.675,39.290:-96.660
39.35,-99.325,39.37,-99.34,2017,39.350:-99.325,39.370:-99.340
38.523,-99.309,38.53,-99.3,2017,38.523:-99.309,38.530:-99.300
38.915,-98.763,38.93,-98.78,2017,38.915:-98.763,38.930:-98.780
38.784,-97.65,38.77,-97.66,2017,38.784:-97.650,38.770:-97.660
38.482,-100.906,38.49,-100.9,2017,38.482:-100.906,38.490:-100.900
37.693,-97.48,37.69,-97.5,2017,37.693:-97.480,37.690:-97.500
37.193,-100.851,37.21,-100.86,2017,37.193:-100.851,37.210:-100.860
39.043,-95.77,39.05,-95.78,2017,39.043:-95.770,39.050:-95.780
39.35,-100.442,39.37,-100.46,2017,39.350:-100.442,39.370:-100.460
39.351,-101.719,39.37,-101.7,2017,39.351:-101.719,39.370:-101.700
39.785,-98.786,39.77,-98.78,2017,39.785:-98.786,39.770:-98.780
38.043,-98.747,38.05,-98.74,2017,38.043:-98.747,38.050:-98.740
37.563,-101.784,37.57,-101.78,2017,37.563:-101.784,37.570:-101.780
37.192,-101.312,37.21,-101.3,2017,37.192:-101.312,37.210:-101.300
37.238,-97.478,37.25,-97.46,2017,37.238:-97.478,37.250:-97.460
39.351,-101.056,39.37,-101.06,2017,39.351:-101.056,39.370:-101.060
38.914,-99.873,38.93,-99.86,2017,38.914:-99.873,38.930:-99.860
38.976,-96.224,38.97,-96.22,2017,38.976:-96.224,38.970:-96.220
38.916,-101.763,38.93,-101.78,2017,38.916:-101.763,38.930:-101.780
39.784,-97.087,39.77,-97.1,2017,39.784:-97.087,39.770:-97.100
38.482,-101.346,38.49,-101.34,2017,38.482:-101.346,38.490:-101.340
37.559,-95.744,37.57,-95.74,2017,37.559:-95.744,37.570:-95.740
37.886,-95.74,37.89,-95.74,2017,37.886:-95.740,37.890:-95.740
39.097,-94.749,39.09,-94.74,2017,39.097:-94.749,39.090:-94.740
37.119,-85.285,37.13,-85.3,2017,37.119:-85.285,37.130:-85.300
36.782,-86.184,36.77,-86.18,2017,36.782:-86.184,36.770:-86.180
38.148,-83.722,38.13,-83.74,2017,38.148:-83.722,38.130:-83.740
37.515,-83.264,37.53,-83.26,2017,37.515:-83.264,37.530:-83.260
37.165,-87.887,37.17,-87.9,2017,37.165:-87.887,37.170:-87.900
38.336,-83.057,38.33,-83.06,2017,38.336:-83.057,38.330:-83.060
37.327,-84.936,37.33,-84.94,2017,37.327:-84.936,37.330:-84.940
36.898,-87.496,36.89,-87.5,2017,36.898:-87.496,36.890:-87.500
37.969,-84.158,37.97,-84.14,2017,37.969:-84.158,37.970:-84.140
37.148,-83.737,37.13,-83.74,2017,37.148:-83.737,37.130:-83.740
36.752,-85.135,36.77,-85.14,2017,36.752:-85.135,36.770:-85.140
37.337,-88.08,37.33,-88.06,2017,37.337:-88.080,37.330:-88.060
36.778,-85.408,36.77,-85.42,2017,36.778:-85.408,36.770:-85.420
38.132,-83.08,38.13,-83.1,2017,38.132:-83.080,38.130:-83.100
38.348,-83.719,38.33,-83.7,2017,38.348:-83.719,38.330:-83.700
36.574,-89.203,36.57,-89.22,2017,36.574:-89.203,36.570:-89.220
36.724,-88.652,36.73,-88.66,2017,36.724:-88.652,36.730:-88.660
37.472,-86.344,37.49,-86.34,2017,37.472:-86.344,37.490:-86.340
38.43,-84.33,38.41,-84.34,2017,38.430:-84.330,38.410:-84.340
37.807,-87.599,37.81,-87.58,2017,37.807:-87.599,37.810:-87.580
37.338,-87.574,37.33,-87.58,2017,37.338:-87.574,37.330:-87.580
38.189,-85.676,38.17,-85.66,2017,38.189:-85.676,38.170:-85.660
38.522,-83.334,38.53,-83.34,2017,38.522:-83.334,38.530:-83.340
37.204,-88.377,37.21,-88.38,2017,37.204:-88.377,37.210:-88.380
36.858,-86.836,36.85,-86.82,2017,36.858:-86.836,36.850:-86.820
37.716,-84.3,37.73,-84.3,2017,37.716:-84.300,37.730:-84.300
37.572,-85.276,37.57,-85.26,2017,37.572:-85.276,37.570:-85.260
38.612,-83.808,38.61,-83.82,2017,38.612:-83.808,38.610:-83.820
37,-85.609,37.01,-85.62,2017,37.000:-85.609,37.010:-85.620
36.729,-85.707,36.73,-85.7,2017,36.729:-85.707,36.730:-85.700
38.046,-83.918,38.05,-83.9,2017,38.046:-83.918,38.050:-83.900
37.757,-85.447,37.77,-85.46,2017,37.757:-85.447,37.770:-85.460
37.475,-86.857,37.49,-86.86,2017,37.475:-86.857,37.490:-86.860
38.405,-85.46,38.41,-85.46,2017,38.405:-85.460,38.410:-85.460
37.471,-82.349,37.49,-82.34,2017,37.471:-82.349,37.490:-82.340
37.112,-84.593,37.13,-84.58,2017,37.112:-84.593,37.130:-84.580
37.007,-85.055,37.01,-85.06,2017,37.007:-85.055,37.010:-85.060
38.302,-84.571,38.29,-84.58,2017,38.302:-84.571,38.290:-84.580
38.197,-85.213,38.21,-85.22,2017,38.197:-85.213,38.210:-85.220
36.758,-86.582,36.77,-86.58,2017,36.758:-86.582,36.770:-86.580
36.859,-87.193,36.85,-87.18,2017,36.859:-87.193,36.850:-87.180
36.983,-86.394,36.97,-86.38,2017,36.983:-86.394,36.970:-86.380
37.774,-85.201,37.77,-85.22,2017,37.774:-85.201,37.770:-85.220
36.8,-84.818,36.81,-84.82,2017,36.800:-84.818,36.810:-84.820
38.13,-84.948,38.13,-84.94,2017,38.130:-84.948,38.130:-84.940
37.073,-88.833,37.09,-88.82,2017,37.073:-88.833,37.090:-88.820
38.962,-84.565,38.97,-84.58,2017,38.962:-84.565,38.970:-84.580
38.264,-84.138,38.25,-84.14,2017,38.264:-84.138,38.250:-84.140
38.496,-82.87,38.49,-82.86,2017,38.496:-82.870,38.490:-82.860
37.751,-84.846,37.77,-84.86,2017,37.751:-84.846,37.770:-84.860
37.879,-86.327,37.89,-86.34,2017,37.879:-86.327,37.890:-86.340
37.977,-85.52,37.97,-85.5,2017,37.977:-85.520,37.970:-85.500
36.781,-88.261,36.77,-88.26,2017,36.781:-88.261,36.770:-88.260
36.729,-89.007,36.73,-89.02,2017,36.729:-89.007,36.730:-89.020
38.599,-84.957,38.61,-84.94,2017,38.599:-84.957,38.610:-84.940
37.78,-87.016,37.77,-87.02,2017,37.780:-87.016,37.770:-87.020
37.67,-83.825,37.69,-83.82,2017,37.670:-83.825,37.690:-83.820
37.534,-84.604,37.53,-84.62,2017,37.534:-84.604,37.530:-84.620
38.674,-84.49,38.69,-84.5,2017,38.674:-84.490,38.690:-84.500
37.296,-85.386,37.29,-85.38,2017,37.296:-85.386,37.290:-85.380
37.714,-85.872,37.73,-85.86,2017,37.714:-85.872,37.730:-85.860
38.536,-85.162,38.53,-85.18,2017,38.536:-85.162,38.530:-85.180
37.416,-83.863,37.41,-83.86,2017,37.416:-83.863,37.410:-83.860
37.962,-84.65,37.97,-84.66,2017,37.962:-84.650,37.970:-84.660
37.24,-82.86,37.25,-82.86,2017,37.240:-82.860,37.250:-82.860
36.821,-83.871,36.81,-83.86,2017,36.821:-83.871,36.810:-83.860
37.239,-84.183,37.25,-84.18,2017,37.239:-84.183,37.250:-84.180
36.906,-87.95,36.89,-87.94,2017,36.906:-87.950,36.890:-87.940
36.782,-84.442,36.77,-84.46,2017,36.782:-84.442,36.770:-84.460
37.362,-87.19,37.37,-87.18,2017,37.362:-87.190,37.370:-87.180
37.163,-83.277,37.17,-83.26,2017,37.163:-83.277,37.170:-83.260
37.776,-83.635,37.77,-83.62,2017,37.776:-83.635,37.770:-83.620
37.626,-87.768,37.61,-87.78,2017,37.626:-87.768,37.610:-87.780
38.625,-84.07,38.61,-84.06,2017,38.625:-84.070,38.610:-84.060
36.802,-83.406,36.81,-83.42,2017,36.802:-83.406,36.810:-83.420
37.643,-82.784,37.65,-82.78,2017,37.643:-82.784,37.650:-82.780
37.969,-82.668,37.97,-82.66,2017,37.969:-82.668,37.970:-82.660
37.801,-83.192,37.81,-83.18,2017,37.801:-83.192,37.810:-83.180
38.028,-84.472,38.01,-84.46,2017,38.028:-84.472,38.010:-84.460
38.107,-83.488,38.09,-83.5,2017,38.107:-83.488,38.090:-83.500
36.946,-85.958,36.93,-85.94,2017,36.946:-85.958,36.930:-85.940
37.299,-85.906,37.29,-85.9,2017,37.299:-85.906,37.290:-85.900
37.184,-86.146,37.17,-86.14,2017,37.184:-86.146,37.170:-86.140
37.197,-86.504,37.21,-86.5,2017,37.197:-86.504,37.210:-86.500
30.265,-92.387,30.25,-92.38,2017,30.265:-92.387,30.250:-92.380
30.661,-92.857,30.65,-92.86,2017,30.661:-92.857,30.650:-92.860
30.205,-90.87,30.21,-90.86,2017,30.205:-90.870,30.210:-90.860
29.854,-91.073,29.85,-91.06,2017,29.854:-91.073,29.850:-91.060
31.096,-91.979,31.09,-91.98,2017,31.096:-91.979,31.090:-91.980
30.643,-93.359,30.65,-93.34,2017,30.643:-93.359,30.650:-93.340
32.366,-93.101,32.37,-93.1,2017,32.366:-93.101,32.370:-93.100
32.628,-93.608,32.61,-93.62,2017,32.628:-93.608,32.610:-93.620
32.608,-93.753,32.61,-93.74,2017,32.608:-93.753,32.610:-93.740
30.264,-93.327,30.25,-93.34,2017,30.264:-93.327,30.250:-93.340
32.102,-92.09,32.09,-92.1,2017,32.102:-92.090,32.090:-92.100
29.817,-93.272,29.81,-93.26,2017,29.817:-93.272,29.810:-93.260
31.596,-91.779,31.61,-91.78,2017,31.596:-91.779,31.610:-91.780
32.802,-92.982,32.81,-92.98,2017,32.802:-92.982,32.810:-92.980
31.367,-91.623,31.37,-91.62,2017,31.367:-91.623,31.370:-91.620
32.095,-93.698,32.09,-93.7,2017,32.095:-93.698,32.090:-93.700
30.516,-91.08,30.53,-91.1,2017,30.516:-91.080,30.530:-91.100
32.771,-91.23,32.77,-91.22,2017,32.771:-91.230,32.770:-91.220
30.824,-91.074,30.81,-91.06,2017,30.824:-91.074,30.810:-91.060
30.741,-92.403,30.73,-92.42,2017,30.741:-92.403,30.730:-92.420
32.139,-91.692,32.13,-91.7,2017,32.139:-91.692,32.130:-91.700
31.592,-92.586,31.61,-92.58,2017,31.592:-92.586,31.610:-92.580
29.741,-91.633,29.73,-91.62,2017,29.741:-91.633,29.730:-91.620
30.261,-91.36,30.25,-91.38,2017,30.261:-91.360,30.250:-91.380
32.321,-92.567,32.33,-92.58,2017,32.321:-92.567,32.330:-92.580
29.662,-90.091,29.65,-90.1,2017,29.662:-90.091,29.650:-90.100
30.263,-92.857,30.25,-92.86,2017,30.263:-92.857,30.250:-92.860
30.208,-92.095,30.21,-92.1,2017,30.208:-92.095,30.210:-92.100
29.459,-90.503,29.45,-90.5,2017,29.459:-90.503,29.450:-90.500
31.625,-92.195,31.61,-92.18,2017,31.625:-92.195,31.610:-92.180
32.606,-92.648,32.61,-92.66,2017,32.606:-92.648,32.610:-92.660
30.413,-90.697,30.41,-90.7,2017,30.413:-90.697,30.410:-90.700
32.341,-91.217,32.33,-91.22,2017,32.341:-91.217,32.330:-91.220
32.757,-91.76,32.77,-91.78,2017,32.757:-91.760,32.770:-91.780
31.748,-93.079,31.73,-93.06,2017,31.748:-93.079,31.730:-93.060
30.033,-89.883,30.05,-89.9,2017,30.033:-89.883,30.050:-89.900
32.493,-92.159,32.49,-92.14,2017,32.493:-92.159,32.490:-92.140
29.38,-89.478,29.37,-89.46,2017,29.380:-89.478,29.370:-89.460
30.751,-91.566,30.77,-91.58,2017,30.751:-91.566,30.770:-91.580
31.205,-92.527,31.21,-92.54,2017,31.205:-92.527,31.210:-92.540
32.063,-93.368,32.05,-93.38,2017,32.063:-93.368,32.050:-93.380
32.409,-91.733,32.41,-91.74,2017,32.409:-91.733,32.410:-91.740
31.505,-93.559,31.49,-93.54,2017,31.505:-93.559,31.490:-93.540
29.917,-89.385,29.93,-89.38,2017,29.917:-89.385,29.930:-89.380
29.961,-90.358,29.97,-90.34,2017,29.961:-90.358,29.970:-90.340
30.825,-90.739,30.81,-90.74,2017,30.825:-90.739,30.810:-90.740
30.028,-90.803,30.01,-90.82,2017,30.028:-90.803,30.010:-90.820
30.091,-90.483,30.09,-90.5,2017,30.091:-90.483,30.090:-90.500
30.574,-92.086,30.57,-92.1,2017,30.574:-92.086,30.570:-92.100
30.099,-91.539,30.09,-91.54,2017,30.099:-91.539,30.090:-91.540
29.598,-91.509,29.61,-91.5,2017,29.598:-91.509,29.610:-91.500
30.426,-89.882,30.41,-89.9,2017,30.426:-89.882,30.410:-89.900
30.612,-90.405,30.61,-90.42,2017,30.612:-90.405,30.610:-90.420
31.991,-91.305,32.01,-91.3,2017,31.991:-91.305,32.010:-91.300
29.382,-90.865,29.37,-90.86,2017,29.382:-90.865,29.370:-90.860
32.797,-92.393,32.81,-92.38,2017,32.797:-92.393,32.810:-92.380
29.816,-92.352,29.81,-92.34,2017,29.816:-92.352,29.810:-92.340
31.112,-93.201,31.13,-93.22,2017,31.112:-93.201,31.130:-93.220
30.835,-90.037,30.85,-90.02,2017,30.835:-90.037,30.850:-90.020
32.714,-93.339,32.73,-93.34,2017,32.714:-93.339,32.730:-93.340
30.49,-91.314,30.49,-91.3,2017,30.490:-91.314,30.490:-91.300
32.793,-91.45,32.81,-91.46,2017,32.793:-91.450,32.810:-91.460
30.847,-91.463,30.85,-91.46,2017,30.847:-91.463,30.850:-91.460
