197,109000-99999	16.720895837735053,-5.567119796091759,35.766659789560556,0.0,0.0,27.445936717505123,-2.172215843857635,31.79964181777479,0.0,0.0,64.06282289729283,15.702445089100705,37.11971688574317,0.0,0.0,88.91952054794521,26.111540111540112,33.49484536082474,0.0,0.0,142.95557383792678,75.89944364310736,30.60859092733842,0.0,0.0,178.68512110726644,106.8375325803649,29.66702263989748,0.0,0.0,196.291942722804,124.87267280119838,30.349620893007582,0.0,0.0,187.67160442311703,127.4812030075188,25.47356511005966,0.0,0.0,154.84568549233677,105.11662113889473,28.364412070759624,0.0,0.0,95.4702613706524,64.73510616367759,24.553705583756344,0.0,0.0,50.93023255813954,21.663076260232657,38.553336166595834,0.0,0.0,22.980669299521928,-2.722349510518642,38.91133810010214,0.0,0.0
197,114060-99999	-10.64362336114422,-25.774058577405857,30.49141503848431,0.0,0.5778567199526347,-5.715223097112861,-27.88157894736842,26.562091503267975,0.0,0.43071895424836604,32.55896226415094,-4.592680047225501,29.211764705882352,0.0,0.7347058823529412,56.988463873709776,2.1702127659574466,28.49273607748184,0.0,0.6234866828087167,116.23384253819036,52.26548672566372,25.762016412661197,0.0,0.8927315357561547,150.23838630806847,90.04901960784314,23.929225137278827,0.0,1.137888956680903,160.34400948991697,100.96966091612136,25.067926757235675,0.0,0.90253987005316,159.02753368482718,103.5873388042204,20.731421884142772,0.0,0.9748390871854886,125.19172245891662,82.07339449541284,22.87712895377129,0.0,1.3941605839416058,68.55379188712521,41.479080730701234,24.80351906158358,0.0,0.8469208211143695,23.477995110024448,3.6134969325153374,31.684981684981686,0.0,0.854090354090354,0.46773238602723505,-17.078384798099762,34.09923213230951,0.0,1.1813349084465445
197,116480-99999	-7.203389830508475,-20.54070473876063,25.241545893719806,0.0,0.821256038647343,-0.040214477211796246,-17.777031564808595,22.67869071476286,0.0,0.32331329325317304,42.518248175182485,7.69559902200489,27.277676950998185,0.0,0.4482758620689655,71.92307692307692,17.86650031191516,28.117283950617285,0.0,0.4981481481481482,130.6453558504222,74.87864077669903,21.805638872225554,0.0,0.9952009598080384,162.6,108.94604767879548,17.52641392169049,0.0,1.804847731510255,169.6583850931677,120.54828660436137,19.269801980198018,0.0,3.9158415841584158,171.2202380952381,123.26946107784431,15.330160618679358,0.0,1.501487209994051,134.8879202988792,97.58276077451593,16.867619639527657,0.0,1.240522063393412,79.98187311178248,53.4608378870674,19.52409638554217,0.0,1.6451807228915662,33.43358395989975,13.146279949558638,22.007481296758105,0.0,0.8815461346633416,5.905224787363305,-9.054301403294692,25.91762568140521,0.0,1.4367050272562083
197,116590-99999	-20.765983112183353,-34.14752116082225,46.17700180614088,0.0,0.9879590608067429,-13.25032765399738,-31.652402896642528,40.79634464751958,0.0,0.38642297650130547,28.969555035128806,-5.914168136390359,42.483927527761544,0.0,0.6960841613091759,55.67354368932039,5.510948905109489,39.85480943738657,0.0,1.0846944948578343,113.60849056603773,59.82870643827525,37.2,0.0,1.0676470588235294,146.5954850518609,92.62836185819071,29.555352798053526,0.0,1.7804136253041363,154.8711943793911,104.49941107184924,30.153531815528314,0.0,1.5347343841214245,155.7394366197183,105.87544065804936,28.296079578700994,0.0,1.313048566413107,121.53284671532846,82.38124238733252,32.474164133738604,0.0,0.9136778115501519,68.0129716981132,41.47250147841514,40.61655901350558,0.0,0.9630064591896653,18.140243902439025,1.4067278287461773,43.86488131466829,0.0,1.169811320754717,-8.292682926829269,-22.89379474940334,48.65521327014218,0.0,0.9887440758293838
197,119340-99999	-40.03007518796993,-59.691613388491916,36.831586826347305,0.0,1.0190868263473054,-32.728400165357584,-58.31887649731516,30.72906403940887,0.0,1.4035303776683088,19.905767056162833,-19.800226159065208,37.61451673561489,0.0,0.2557352388115833,51.75009701202949,0.8038834951456311,39.2247191011236,0.0,0.6954668733049205,108.54357798165138,55.92165898617512,36.18583396801218,0.0,0.7418126428027418,143.999343832021,88.63099146421537,33.570215545395165,0.0,0.9947746570868713,148.64761904761906,93.17762948840165,38.30262741373853,0.0,0.5295979740424185,145.80687397708675,98.51475409836065,32.613754889178615,0.0,0.590612777053455,114.04539385847796,66.66555295689943,38.94566666666667,0.0,0.44033333333333335,66.30725190839695,26.27269831156419,33.082699619771866,0.0,0.5716096324461344,9.512034289482362,-14.653465346534654,34.97478716437459,0.0,1.4017681728880158,-24.690377897745314,-42.98095238095238,37.155618686868685,0.0,0.39488636363636365
197,124180-99999	4.583333333333333,-14.34108527131783,36.468401486988846,0.0,0.4758364312267658,-9.311377245508982,-33.56923076923077,31.486880466472304,0.0,0.3498542274052478,41.418685121107266,0.9154929577464789,38.91525423728814,0.0,0.5220338983050847,80.29508196721312,27.82608695652174,36.006493506493506,0.0,0.6233766233766234,138.58638743455498,79.03743315508021,30.82687338501292,0.0,0.4289405684754522,165.26829268292684,110.69478908188586,26.928571428571427,0.0,0.32857142857142857,168.052738336714,125.6276150627615,28.946322067594433,0.0,1.614314115308151,184.83731019522776,127.38255033557047,25.190677966101696,0.0,1.3834745762711864,143.81703470031545,105.16025641025641,23.841463414634145,0.0,0.25609756097560976,67.59530791788856,43.68263473053892,31.51862464183381,0.0,1.1948424068767909,33.08641975308642,16.78343949044586,33.75,0.0,0.6785714285714286,31.722689075630253,16.382978723404257,41.44,0.0,0.708
197,128250-99999	-5.352877307274701,-25.13215859030837,31.127659574468087,0.0,4.176595744680851,13.039742212674543,-11.758957654723128,24.459745762711865,0.0,4.30614406779661,66.18458610846812,22.869481765834934,32.490671641791046,0.0,0.8563432835820896,92.06958250497019,37.76518218623482,31.923828125,0.0,0.9951171875,149.28901200369344,95.00468603561387,25.88021778584392,0.0,7.00907441016334,181.2665406427221,130.52123552123552,23.54808590102708,0.0,1.580765639589169,188.9447731755424,137.89579158316633,23.220174587778857,0.0,4.21823472356935,183.99602385685884,132.98885511651469,21.30392156862745,0.0,1.3833333333333333,152.53636363636363,114.55637707948244,23.094170403587444,0.0,1.2798206278026907,99.60302457466919,70.78846153846153,22.654205607476637,0.0,1.0691588785046728,44.1811527904849,25.180388529139684,30.396753832281334,0.0,1.0297565374211002,14.448430493273543,-2.871376811594203,27.103631532329494,0.0,0.7883082373782108
197,129350-99999	2.5147232037691403,-21.68731563421829,30.299120234604107,0.0,0.5953079178885631,17.157689811810513,-14.482758620689655,30.677419354838708,0.0,2.7193548387096773,64.44640753828033,15.703309692671395,34.428822495606326,0.0,0.5641476274165202,100.66221142162819,43.71498172959805,38.30006049606776,0.0,0.9667271627344223,160.38800705467372,99.2747641509434,35.71763327475102,0.0,0.6813122437024018,192.42535039609993,133.51466992665036,38.08136004857316,0.0,1.5834851244687311,205.14386376981795,144.65882352941176,37.523419203747075,0.0,1.3319672131147542,199.33333333333334,144.2477980035232,29.69661610268378,0.0,1.3891481913652275,162.0,118.721071863581,32.25121359223301,0.0,0.8919902912621359,102.24107665301347,68.5202583675866,28.574766355140188,0.0,1.2897196261682242,49.848208864602306,22.811929397443702,31.808832425892316,0.0,2.5486993345432545,14.48356807511737,-10.094173042966451,31.076023391812864,0.0,0.8847953216374269
197,156091-99999	-13.228941684665227,-43.38012958963283,26.3345259391771,0.0,0.0,20.922067901234566,-16.743827160493826,28.22102839600921,0.0,0.0,58.86501969208736,2.596704871060172,26.688682613352373,0.0,0.0,95.2766740250184,29.45581737849779,32.54335047759001,0.0,0.0,144.12491178546225,85.65125308859866,22.64776329693554,0.0,0.0,176.50121802679658,118.74315276932441,19.520643594414086,0.0,0.0,193.56455266138164,127.23386183465459,20.286966355668646,0.0,0.0,182.99942759015454,119.61869266055047,19.003713224792918,0.0,0.0,151.90252495596008,96.17552098620487,18.438488576449913,0.0,0.0,99.36029833620195,55.864445720850085,18.589985693848355,0.0,0.0,46.58830443726124,16.54513378418112,21.629358335774977,0.0,0.0,4.057011229484595,-23.56649395509499,23.780480824270178,0.0,0.0
197,156190-99999	8.91891891891892,-36.728971962616825,23.559322033898304,0.0,0.9491525423728814,1.7647058823529411,-36.36363636363637,23.055555555555557,0.0,1.462962962962963,55.4375,-10.387096774193548,28.15950920245399,0.0,1.0368098159509203,122.02247191011236,40.714285714285715,25.108695652173914,0.0,2.4347826086956523,135.6818181818182,92.38095238095238,21.08695652173913,0.0,1.5217391304347827,181.53846153846155,115.68627450980392,24.363636363636363,0.0,1.981818181818182,202.0754716981132,143.52941176470588,15.172413793103448,0.0,8.275862068965518,173.27272727272728,126.66666666666667,16.666666666666668,0.0,2.8947368421052633,176.05042016806723,97.54385964912281,17.906976744186046,0.0,0.18604651162790697,100.75630252100841,49.30434782608695,19.92063492063492,0.0,5.349206349206349,46.20967741935484,16.722689075630253,20.671641791044777,0.0,1.8805970149253732,23.247863247863247,-20.17543859649123,18.72,0.0,0.408
197,157180-99999	-7.28643216080402,-49.84375,6.511627906976744,0.0,0.14883720930232558,37.16216216216216,-10.779816513761467,6.331877729257642,0.0,0.6375545851528385,58.64238410596027,6.020408163265306,7.82051282051282,0.0,0.6923076923076923,99.36507936507937,44.972972972972975,5.77319587628866,0.0,0.7268041237113402,136.57754010695186,93.02702702702703,2.4083769633507854,0.0,0.8743455497382199,164.40677966101694,118.04597701149426,4.426229508196721,0.0,17.038251366120218,188.41379310344828,134.53900709219857,2.1476510067114094,0.0,0.6510067114093959,167.7037037037037,99.46969696969697,1.4893617021276595,0.0,0.28368794326241137,169.38967136150234,42.15,6.681614349775785,0.0,0.7399103139013453,117.89772727272727,24.733727810650887,3.791208791208791,0.0,1.0384615384615385,54.03669724770642,-0.8571428571428571,3.111111111111111,0.0,13.671111111111111,5.864978902953586,-33.869565217391305,3.4693877551020407,0.0,0.39591836734693875
197,157290-99999	-47.88944723618091,-81.63265306122449,81.14678899082568,0.0,0.7935779816513762,-40.08510638297872,-73.01724137931035,73.25102880658436,0.0,1.168724279835391,-23.142857142857142,-57.824675324675326,61.68711656441718,0.0,0.8128834355828221,8.209876543209877,-32.18543046357616,62.3121387283237,0.0,0.1676300578034682,54.75409836065574,24.27777777777778,38.88324873096447,0.0,1.5634517766497462,88.22916666666667,52.97872340425532,38.717948717948715,0.0,0.958974358974359,104.69945355191257,56.312849162011176,36.18279569892473,0.0,1.978494623655914,83.76923076923077,55.669291338582674,29.62686567164179,0.0,2.7611940298507465,85.5982905982906,42.044444444444444,44.701195219123505,0.0,0.23107569721115537,41.06382978723404,0.5524861878453039,47.66990291262136,0.0,15.427184466019417,-6.576576576576577,-37.5,60.608695652173914,0.0,0.8043478260869565,-30.656934306569344,-74.9624060150376,71.03806228373702,0.0,1.4013840830449826
197,201070-99999	-136.70608958228485,-168.8770864946889,35.70998023715415,0.0,15.594367588932807,-144.3926046764546,-173.50054824561403,33.89258861439313,0.0,13.4484425349087,-138.6151911468813,-166.70848146267141,32.64154685176004,0.0,13.421417947446702,-116.85277636271013,-150.15557830092118,23.178625188158556,0.0,16.656297039638737,-41.940069341258045,-76.23873873873873,28.88916015625,0.0,25.45068359375,16.41557128412538,-13.866121614716402,25.91145572786393,0.0,12.84792396198099,57.402561247216035,28.299552071668533,28.48129812981298,0.0,4.728272827282728,45.28490351872872,17.500570776255707,27.036353467561522,0.0,13.417225950782997,3.2567409144196953,-29.471943295924394,27.572838073128263,0.0,11.977945443993036,-42.09738041002278,-76.8796776050662,33.987612612612615,0.0,11.393018018018019,-86.48011695906433,-123.29401408450704,34.90380184331797,0.0,13.273617511520737,-113.14246575342466,-146.30425179458862,38.593376764386534,0.0,9.751357220412595
197,206790-99999	-331.46601261387525,-360.2239546420978,50.45791245791246,0.0,4.65993265993266,-330.44274809160305,-358.9612403100775,50.93121301775148,0.0,3.6834319526627217,-278.3627596439169,-305.480421686747,52.261648745519715,0.0,7.168458781362007,-200.0482290881688,-228.89984591679507,53.86950146627566,0.0,7.976539589442815,-95.0072202166065,-120.03843311160384,51.17884481558803,0.0,4.954766875434934,18.941666666666666,-7.119751166407465,55.06828193832599,0.0,7.606461086637298,97.15081967213115,51.81541066892464,47.47691082802548,0.0,5.421974522292993,74.3875,36.53333333333333,51.11802748585287,0.0,2.643492320129345,9.51433389544688,-12.724226804123711,49.10755336617406,0.0,5.697865353037767,-146.79032258064515,-167.68290668868704,47.71953125,0.0,3.390625,-256.4428341384863,-283.2425496688742,50.66171875,0.0,2.5703125,-289.6652823920266,-315.80491942324005,56.35589171974522,0.0,7.078025477707007
197,208440-99999	None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,60.0,36.666666666666664,43.333333333333336,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
197,209430-99999	-179.76467136150234,-202.23168552709947,57.74285714285714,0.0,11.517142857142858,-199.8224592220828,-224.32716836734693,64.90569503980404,0.0,7.993876301285977,-155.25177725118485,-179.43003618817852,60.30115606936416,0.0,15.53757225433526,-124.90602836879432,-149.55240963855422,54.16020821283979,0.0,10.098322729901676,-48.062219730941706,-71.48075818495117,60.36911281489595,0.0,13.225629791894852,7.895687645687645,-10.97854588796186,50.39251276233693,0.0,10.669313669880886,45.53,29.070063694267517,48.95006090133983,0.0,3.763702801461632,47.69993642720915,33.45542635658915,55.7625542467452,0.0,2.6224426534407934,29.986622073578594,15.842573579739904,60.45264532984977,0.0,5.160026126714565,-31.233827493261455,-54.43715846994535,69.48280423280423,0.0,9.411375661375661,-83.01038286826736,-101.05731225296442,67.67913760304376,0.0,6.404565630944832,-112.86520376175548,-131.6218112244898,75.38010982306284,0.0,5.539963392312385
197,214050-99999	-307.8263157894737,-330.76477541371156,42.617964752700395,0.0,5.849914724275156,-314.6481364497789,-338.57759175788794,43.217901234567904,0.0,6.672839506172839,-278.8847072879331,-301.1746513038205,42.89883720930233,0.0,6.145348837209302,-202.21372191863995,-223.36631837738167,48.52375296912114,0.0,1.4311163895486936,-100.42156303479749,-120.35806074766356,49.7039510294936,0.0,10.194769059543685,-0.4190700412007063,-16.828295042321646,50.01664753157291,0.0,9.977037887485649,38.664990571967316,16.855750487329434,50.140135218192995,0.0,2.2802704363859867,25.28463476070529,8.042525773195877,45.84781269254467,0.0,5.970425138632162,-13.25853985264568,-29.421413864104323,54.127770534550194,0.0,4.889178617992178,-137.20859671302148,-157.83075933075932,50.08158220024722,0.0,4.023485784919654,-243.894873458793,-266.84950495049503,47.79770261646458,0.0,2.4569240587109125,-280.7029262086514,-305.52597402597405,40.10376775787523,0.0,4.663372452130945
197,215040-99999	-306.39650464227196,-327.41939058171744,42.64812834224599,0.0,8.02139037433155,-316.0779844031194,-336.39056831922613,43.533803644914755,0.0,4.90299823633157,-271.19138220481256,-289.7343131712832,49.694840834248076,0.0,5.257958287596049,-190.81020642201835,-208.75539988324576,60.653609401231115,0.0,4.622271964185786,-95.87169811320754,-113.67542419266557,57.05168776371308,0.0,11.66139240506329,-1.2773763201778765,-17.244668911335577,58.17878622197922,0.0,8.458173865500273,31.111705288175877,12.5666063893912,58.927527761542954,0.0,4.038573933372297,21.754816112084065,7.814683244523387,55.825514874141874,0.0,4.948512585812357,-7.227941176470588,-24.389061528899937,58.756053268765136,0.0,3.6501210653753025,-122.44746162927981,-139.9547619047619,55.59976730657359,0.0,6.620127981384526,-228.58368837492392,-248.0123076923077,54.90083632019116,0.0,9.10394265232975,-282.6421686746988,-303.7633495145631,47.613325401546696,0.0,6.977989292088043
197,216360-99999	-309.1232302045097,-324.9565447800742,47.56066081569437,0.0,3.727413526071244,-321.6421404682274,-339.0365990990991,46.69703622392975,0.0,4.813391877058177,-283.1339786041773,-299.9922600619195,45.787287287287285,0.0,4.34934934934935,-206.2727759914255,-220.192849404117,63.768382352941174,0.0,3.7342436974789917,-85.91756826378156,-100.75300261096606,66.0520202020202,0.0,4.606060606060606,0.8839662447257384,-15.151450053705693,62.66804764370792,0.0,4.458829621957535,26.630397236614854,11.75278265963679,60.784458309699374,0.0,2.7623369256948385,19.525603296056502,8.432915921288014,59.49129930394432,0.0,0.9048723897911833,-7.215736040609137,-25.80796403339756,57.072049689440995,0.0,3.1366459627329193,-115.74955595026643,-134.12139423076923,57.47560975609756,0.0,3.2462253193960513,-235.92189421894219,-253.865625,53.07641395908544,0.0,2.8760529482551145,-285.08338332333534,-302.20901889092016,46.91850989522701,0.0,3.2654249126891735
197,216470-99999	-305.92130115424976,-324.1257894736842,51.7343020238713,0.0,7.000518941359626,-319.9673311184939,-337.69166666666666,53.07962657880285,0.0,5.447556287753981,-284.96644967451175,-300.48939393939395,44.938210578348986,0.0,2.9560059317844787,-206.57089750398302,-219.61060524906267,58.2921875,0.0,7.453125,-87.80092592592592,-102.83541017653167,61.205941591137965,0.0,11.62638469284995,-1.0563230605738576,-14.364959568733154,62.44299163179916,0.0,5.690376569037657,23.3843498273878,11.012173913043478,58.04818594104309,0.0,6.695011337868481,19.10360884749709,8.007620164126612,59.489080459770115,0.0,11.0,-8.394383394383395,-26.58852560148057,55.68341404358353,0.0,5.5024213075060535,-115.84619952494062,-135.41105769230768,54.13692217671153,0.0,8.841427735517847,-236.4480198019802,-256.3014888337469,52.9951130116066,0.0,7.018937080024435,-286.9616321559074,-306.3359950859951,45.6845921450151,0.0,2.9667673716012084
197,218230-99999	-331.59148936170214,-345.7659574468085,42.15899581589958,0.0,1.9665271966527196,-345.8762376237624,-358.74,42.34146341463415,0.0,1.0731707317073171,-290.1525423728813,-303.75,43.92391304347826,0.0,16.52173913043478,-220.80729166666666,-235.43157894736842,53.58673469387755,0.0,7.653061224489796,-76.55238095238096,-89.9951690821256,50.146118721461185,0.0,4.885844748858448,-1.5983935742971886,-17.349397590361445,53.109375,0.0,8.671875,42.74898785425101,26.62704918032787,57.38132295719844,0.0,22.801556420233464,29.9618320610687,16.85546875,59.61048689138577,0.0,11.835205992509364,3.81651376146789,-12.73611111111111,55.392857142857146,0.0,13.169642857142858,-129.76296296296297,-145.4179104477612,55.660583941605836,0.0,29.343065693430656,-261.5851063829787,-278.018115942029,53.278169014084504,0.0,10.845070422535212,-280.14683544303796,-296.4819587628866,45.745,0.0,10.625
197,218340-99999	-133.33333333333334,-153.33333333333334,20.0,0.0,0.0,-120.0,-150.0,36.666666666666664,0.0,0.0,-175.0,-215.0,26.666666666666668,0.0,3.3333333333333335,-190.76923076923077,-210.76923076923077,32.30769230769231,0.0,0.0,-66.42388059701493,-86.30246913580247,59.39718309859155,0.0,15.014084507042254,30.2184655396619,9.493438320209973,58.78388746803069,0.0,11.18925831202046,75.35286624203822,50.284415584415584,60.9712140175219,0.0,2.778473091364205,56.767361111111114,38.656028368794324,53.71638418079096,0.0,7.988700564971752,6.169305724725944,-11.257744733581164,50.18549346016647,0.0,7.871581450653983,-140.22194821208384,-161.28140703517587,44.52848484848485,0.0,5.793939393939394,-245.80213903743316,-271.4864864864865,55.575916230366495,0.0,0.0,-245.0,-265.0,10.0,0.0,0.0
197,219550-99999	-331.2820242488139,-352.7205333333333,44.69917440660475,0.0,7.492260061919505,-341.5938037865749,-361.81886574074076,46.95027932960894,0.0,7.016759776536313,-312.1878198567042,-332.6758014477766,40.306451612903224,0.0,6.743951612903226,-224.512709572742,-243.14567360350492,46.70121628767848,0.0,5.166578529878371,-86.18782518210197,-101.17441860465117,49.035186129525755,0.0,6.012238653748088,30.35423365487674,5.669014084507042,54.61006289308176,0.0,4.261006289308176,67.79128440366972,38.36971830985915,54.820945945945944,0.0,4.701576576576577,44.28892835997632,25.334137515078407,50.69163763066202,0.0,4.576074332171893,-1.1139081183134047,-20.47201017811705,47.33292079207921,0.0,4.362623762376238,-131.52114353782014,-148.18772782503038,42.270286047869234,0.0,4.419147694103911,-259.9659781287971,-280.9820987654321,52.24895771292436,0.0,2.6682549136390707,-319.39435774309726,-341.18897637795277,41.08957845433255,0.0,4.455503512880562
197,223180-99999	-128.08823529411765,-150.9433962264151,28.754448398576514,0.0,1.1494661921708185,-103.3862433862434,-123.98907103825137,32.28155339805825,0.0,0.32524271844660196,-59.46666666666667,-96.92307692307692,32.298136645962735,0.0,0.5838509316770186,-6.567164179104478,-62.61904761904762,41.10344827586207,0.0,0.46206896551724136,68.38235294117646,-1.9696969696969697,34.44444444444444,0.0,0.8194444444444444,119.77777777777777,69.77272727272727,32.15686274509804,0.0,4.509803921568627,141.9402985074627,106.36363636363636,27.77777777777778,0.0,1.5416666666666667,109.19540229885058,80.50632911392405,29.183673469387756,0.0,2.3979591836734695,71.6842105263158,32.111111111111114,40.283018867924525,0.0,0.9716981132075472,-11.862745098039216,-38.69346733668342,32.13953488372093,0.0,0.8232558139534883,-47.46835443037975,-63.75,28.290983606557376,0.0,1.7418032786885247,-94.47019867549669,-115.6902356902357,28.741935483870968,0.0,0.7161290322580646
197,226480-99999	-130.8048780487805,-153.0964467005076,29.288990825688074,0.0,0.9013761467889908,-114.6742209631728,-136.12426035502958,27.566844919786096,0.0,0.7994652406417112,-43.11594202898551,-79.27318295739349,33.28703703703704,0.0,0.5625,11.267281105990783,-51.82254196642686,31.65938864628821,0.0,0.5152838427947598,89.25589836660617,10.337078651685394,32.88461538461539,0.0,0.8234265734265734,130.7312252964427,66.02061855670104,31.695568400770714,0.0,3.6396917148362236,163.61423220973782,108.12865497076024,22.59124087591241,0.0,2.3813868613138687,128.14453125,90.59426229508196,26.466165413533833,0.0,2.4793233082706765,84.93617021276596,54.28256070640177,30.144329896907216,0.0,2.3917525773195876,7.6880733944954125,-12.998102466793169,33.245149911816576,0.0,2.4144620811287476,-34.06952965235174,-51.16483516483517,31.75438596491228,0.0,2.797270955165692,-100.13574660633485,-119.52830188679245,32.20556745182013,0.0,1.2526766595289078
197,227250-99999	-117.69811320754717,-137.94573643410854,35.48736462093863,0.0,0.7111913357400722,-95.05319148936171,-112.29050279329608,35.101010101010104,0.0,0.06565656565656566,-45.61290322580645,-79.47712418300654,33.7888198757764,0.0,0.8571428571428571,10.578512396694215,-49.49579831932773,39.04761904761905,0.0,0.1746031746031746,94.76923076923077,5.573770491803279,41.343283582089555,0.0,0.34328358208955223,126.52173913043478,68.13953488372093,33.87755102040816,0.0,0.5102040816326531,152.85714285714286,110.74626865671642,25.333333333333332,0.0,2.4,130.54794520547946,100.0,33.97435897435897,0.0,3.717948717948718,87.31958762886597,49.46236559139785,43.9,0.0,0.96,7.033492822966507,-20.829268292682926,45.02325581395349,0.0,1.544186046511628,-11.612903225806452,-28.38235294117647,47.66816143497758,0.0,0.9192825112107623,-73.70242214532873,-95.15901060070671,47.33108108108108,0.0,2.043918918918919
197,228020-99999	-88.29492650545282,-108.72992351816444,28.263751763046546,0.0,24.278326281147155,-98.01461377870564,-121.74711437565583,26.379256965944272,0.0,18.447884416924666,-37.79718969555035,-69.14603024574669,28.94514179451418,0.0,18.01441190144119,11.983590733590734,-35.36504854368932,29.24113135186961,0.0,15.554650047938638,88.38328664799253,13.257048872180452,28.844053678852383,0.0,13.358167515039334,136.8454894433781,68.88523002421307,28.78812351543943,0.0,10.488836104513064,166.61023206751054,111.35209771640999,25.61715481171548,0.0,12.547594142259415,143.19540843566472,102.43541442411195,25.386206896551723,0.0,12.308222811671088,89.34840132304299,59.78670360110803,28.021323127392016,0.0,14.611262985237834,27.081124072110285,0.8337787279529664,30.014188124014712,0.0,14.595375722543352,-6.906608410704533,-24.83112582781457,34.794372294372295,0.0,15.832792207792208,-67.44834930777422,-87.94965184788431,34.252242744063324,0.0,12.127176781002639
197,228240-99999	-129.4607843137255,-151.76767676767676,29.677419354838708,0.0,0.4700460829493088,-103.04812834224599,-126.27027027027027,32.19895287958115,0.0,0.27225130890052357,-41.358024691358025,-73.54838709677419,31.764705882352942,0.0,0.4764705882352941,8.345323741007194,-40.73529411764706,36.29370629370629,0.0,1.1398601398601398,93.92857142857143,22.98701298701299,30.22222222222222,0.0,2.3333333333333335,110.92307692307692,75.16129032258064,27.058823529411764,0.0,3.75,142.289156626506,110.27397260273973,16.7816091954023,0.0,0.735632183908046,107.70642201834862,75.74257425742574,19.65811965811966,0.0,1.2393162393162394,73.6,43.78151260504202,28.13953488372093,0.0,0.11627906976744186,5.607476635514018,-19.52153110047847,28.67579908675799,0.0,1.0182648401826484,-22.699115044247787,-43.22727272727273,35.42372881355932,0.0,1.1991525423728813,-74.09638554216868,-98.90295358649789,39.92424242424242,0.0,1.1742424242424243
197,228350-99999	-120.12048192771084,-140.9795918367347,42.109375,0.0,0.19140625,-75.02890173410404,-94.18181818181819,38.28729281767956,0.0,0.20441988950276244,-40.13245033112583,-67.79310344827586,36.86274509803921,0.0,0.6862745098039216,8.803418803418804,-24.24778761061947,34.50819672131148,0.0,1.6311475409836065,83.71794871794872,32.816901408450704,33.25301204819277,0.0,0.7349397590361446,141.8421052631579,82.97297297297297,27.608695652173914,0.0,4.130434782608695,148.69565217391303,108.46153846153847,35.6,0.0,5.026666666666666,133.5897435897436,111.71052631578948,40.11494252873563,0.0,3.2758620689655173,88.22222222222223,50.58139534883721,47.578947368421055,0.0,1.0947368421052632,13.812154696132596,-15.0561797752809,43.36898395721925,0.0,1.6470588235294117,-12.462311557788945,-32.31958762886598,50.24271844660194,0.0,1.8446601941747574,-70.62893081761007,-91.61812297734627,49.292307692307695,0.0,0.7261538461538461
197,229120-99999	-94.96678200692041,-114.81729428172943,40.796864349011585,0.0,21.34832992501704,-95.40613026819923,-118.18365758754864,37.46252838758516,0.0,27.459500378501136,-41.25701943844492,-71.43044428259286,37.44499294781382,0.0,23.174894217207335,16.45702479338843,-28.970637583892618,34.52845528455285,0.0,27.911382113821137,89.93106119287374,13.456538762725136,33.17444529456771,0.0,12.216526396327467,137.089300758214,73.85494880546075,31.42454394693201,0.0,23.63101160862355,170.09228971962617,118.68377088305489,28.31524249422633,0.0,15.355658198614318,138.92151898734178,102.09302325581395,29.84529702970297,0.0,14.761138613861386,88.20640569395017,58.53349282296651,32.81351981351981,0.0,10.951048951048952,22.471022128556374,1.6595517609391675,34.259067357512954,0.0,14.34818652849741,-22.96303501945525,-38.146365422396855,38.66474543707973,0.0,26.267050912584054,-59.623226950354606,-77.86648745519713,45.248257839721255,0.0,15.202090592334494
197,234180-99999	-200.10823170731706,-223.6031991744066,36.41237623762376,0.0,0.08118811881188119,-191.74533479692644,-219.17898832684824,34.92261904761905,0.0,0.008116883116883116,-86.7644730331519,-121.79427997992975,35.22829268292683,0.0,0.0,-37.41662442980233,-89.95076923076923,36.49424712356178,0.0,0.0,32.04471153846154,-30.178015564202333,41.629752851711025,0.0,0.0,104.71098845960863,26.883222845486998,39.85288270377733,0.0,0.0,161.56690333151283,92.22179203539822,33.55099838100378,0.0,0.0,120.84387241186346,76.46477272727273,33.00220507166483,0.0,0.0,69.429718875502,37.9622969837587,36.97502837684449,0.0,0.0,-41.36256983240224,-63.72466216216216,36.61037527593819,0.0,0.0,-95.51438434982738,-115.32926119837114,36.40885860306644,0.0,0.0,-146.76893095768375,-170.85431959345001,41.18712493180578,0.0,0.0
197,237040-99999	-164.3111111111111,-191.0185185185185,27.901234567901234,0.0,0.12345679012345678,-158.65079365079364,-186.95652173913044,28.582278481012658,0.0,0.0,-48.100686498855836,-85.30413625304136,29.91169977924945,0.0,0.0,2.065934065934066,-57.990867579908674,29.281183932346725,0.0,0.0,81.45359019264448,0.0,32.874149659863946,0.0,0.0,124.7261663286004,49.09282700421941,30.058252427184467,0.0,0.0,163.24125230202577,96.06118546845124,23.54723707664884,0.0,0.0,127.98828125,82.39085239085239,24.46124763705104,0.0,0.0,79.84031936127745,47.99145299145299,27.85171102661597,0.0,0.0,-19.61904761904762,-44.04382470119522,32.459016393442624,0.0,0.0,-63.425196850393704,-85.55555555555556,32.67045454545455,0.0,0.0,-127.76617954070981,-153.1086956521739,33.55599214145383,0.0,0.0
