lkey,areasymbol,areaname,mlraoffice,areaacres,longitude,latitude,ph1to1h2o,cec7,awc,om,claytotal,silttotal,sandtotal,slope,tfact,elev,cos_sim,cos_sim_normed
13374,TX429,"Stephens County, Texas","Temple, TX",589817,-98.83576965,-33.03025818,7.410787901,23.61151144,0.121892894,1.1427471409999999,39.13299087,32.33043722,28.53657189,4.5789637910000005,3.144627098,401.19094110000003,0.9966886402841819,0.20850617900899748
11287,MT670,"Silver Bow County Area and Parts of Beaverhead and Jefferson Counties, Montana","Bozeman, MT",317500,-112.7225189,-33.36585999,6.957494716,13.09315318,0.094468585,2.183213261,14.37520919,21.59527176,62.83783135,19.87673377,3.567615108,1850.8784899999998,0.990710707321212,0.20660083594218603
12456,ME610,"Franklin County Area and Part of Somerset County, Maine","Amherst, MA",773146,-70.37564087,-12.73435402,5.186366099,10.49341498,0.134097839,7.052415025,6.091485835,36.94816811,56.88231728,11.81083844,2.6716704030000002,360.90806630000003,0.9941345276226013,0.20636793964840572
64577,PA073,"Lawrence County, Pennsylvania","Morgantown, WV",232263,-80.30800629,-19.62276649,5.8660716829999995,12.61823632,0.094345655,0.7657729790000001,20.93805528,43.57791287,35.48309412,10.99900021,3.987562832,405.2029232,0.9981323323845629,0.20600698725560196
27957,NY043,"Herkimer County, New York","Amherst, MA",930726,-74.95706177,-15.93501854,5.651464058999999,43.21005255,0.10888152699999999,7.193744046,8.369240592999999,27.79902076,54.40925685,13.36820192,3.190823571,476.7089958000001,0.9948086661341508,0.20583704595314534
14799,NC089,"Henderson County, North Carolina","Morgantown, WV",239936,-82.50315857,-23.55822754,5.136720244,7.136569961,0.114137035,0.89052134,19.33947688,26.36124843,54.29927547,23.8693631,4.3394928639999995,738.2011732999999,0.9955908250200414,0.20556588404707765
13426,TX453,"Travis County, Texas","Temple, TX",655584,-97.7713623,-33.67300034,7.902321794,28.70753487,0.132857785,1.865959339,40.61961322,34.11019915,25.44294099,6.799741585,3.26851091,381.4441407,0.9964909294300859,0.20542459865796747
10246,CO669,"La Plata County Area, Colorado","Bozeman, MT",701300,-107.895401,-35.24083328,7.501923667000001,19.74639666,0.130156445,0.82090544,25.97013023,32.29394329,39.07477325,18.58633613,3.65387555,2202.230225,0.9902732393759595,0.20480196061281453
11227,WY043,"Washakie County Area, Wyoming","Bozeman, MT",1398559,-107.83086399999999,-31.80532074,8.076885548,14.41471782,0.15254575,0.6885453579999999,25.46553827,35.39357537,38.94581981,15.5078307,3.2853259589999997,1624.840727,0.9914496173001685,0.20444057082165945
12437,NY109,"Tompkins County, New York","Amherst, MA",314600,-76.46720886,-16.98754501,6.243856367999999,9.92571701,0.09618552699999999,1.752641783,18.2576154,48.71381166,33.02857287,9.664235423,3.764402894,406.9926364,0.9975795093776475,0.20378367511848072
11257,MT612,"Horse Prairie-South Valley Area - Part of Beaverhead County, Montana","Bozeman, MT",1151700,-112.4974976,-33.54535294,7.595065172999999,17.13300417,0.111544126,1.860495365,21.77844707,29.79302622,48.42852673,17.68211191,3.594302696,2076.13452,0.990467448671918,0.20356402737288215
13302,TX237,"Jack County, Texas","Temple, TX",589132,-98.17262268,-32.45850754,6.892849308,20.43906492,0.122135536,0.93101151,35.29409443,28.25115442,36.45475103,6.52855508,3.3430980960000003,346.2440421,0.9966332859542486,0.20288276812078665
17400,IN077,"Jefferson County, Indiana","Indianapolis, IN",232160,-85.44273376,-23.30768394,5.627896528,15.17560791,0.12934610800000002,0.656615421,28.68648972,53.05893174,18.22882429,9.62336062,3.835070062,204.394794,0.9841658128291154,0.1992588019380257
10514,OR071,"Yamhill County, Oregon","Portland, OR",459840,-123.31752009999998,-38.8873291,5.498172622,28.15481924,0.183378617,2.680917659,33.6712504,50.1017859,16.24576982,20.52950582,4.267458732,217.64178650000002,0.9849198920093702,0.1990880983255815
14266,NV768,"Lander County, Nevada, South Part","Davis, CA",1554671,-117.1984787,-38.74831772,7.997766083999999,16.45716501,0.122519614,0.718877125,21.15339618,33.35143427,45.44267979,13.10610649,3.128161717,1929.935686,0.9906191227645135,0.19655194545863797
11349,IL087,"Johnson County, Illinois","Morgantown, WV",223145,-88.87666321,-25.70725441,5.2438957330000004,12.93510934,0.139703509,0.39965349899999997,23.15117767,66.26902374,10.57979859,10.70579749,3.675273998,198.6664921,0.9729921363107485,0.19633653245495197
15626,OK113,"Osage County, Oklahoma","Temple, TX",1474509,-96.53312683,-29.91982651,6.524740885,19.71810197,0.150658714,1.051119277,29.08214282,40.46810617,30.449750899999998,5.9374230589999994,3.135496989,314.7788432,0.9966991660638692,0.1962739985669022
14116,CA653,"Fresno County, California, Western Part","Davis, CA",1386400,-120.4219055,-42.00901031,7.814313478,23.01580474,0.13615270699999998,0.63516436,30.39954212,33.69875089999999,35.90166833,13.69381329,3.957863189,303.0479734,0.9971374608605381,0.19603811892132894
17796,WA633,"King County Area, Washington","Portland, OR",414219,-122.2058716,-37.36411285,5.866954874,14.92275036,0.086668615,4.109183145,9.248578681,28.10857711,62.63442531,11.08328759,3.238936972,133.5426739,0.9308853229141468,0.19512092459578345
14500,NJ019,"Hunterdon County, New Jersey","Raleigh, NC",280400,-74.94933319,-17.18195534,5.167503058,11.72411667,0.138452687,0.891502392,19.44850297,42.88438649,37.66711078,8.540400423,3.206095292,221.72602630000003,0.9902758059764408,0.19496790296164024
10664,CO628,"Las Animas County Area, Colorado, Parts of Huerfano and Las Animas Counties","Denver, CO",3032800,-104.1149445,-33.04098892,7.799796924,19.02060515,0.147444803,1.11695916,25.56957226,40.04446774,33.06919785,12.03501651,3.136886128,1798.6253370000002,0.9909508328201141,0.19449272937453665
14296,UT602,"Box Elder County, Utah, Eastern Part","Phoenix, AZ",1825408,-112.4591522,-35.43527603,8.373781813999999,13.19193339,0.11950385,1.072309255,22.40330416,51.93980668,25.65688901,13.87805867,3.7232821960000004,1481.15639,0.9919490014123225,0.19425664973349055
20803,KY647,"Hart County Area, Kentucky","Morgantown, WV",261645,-85.90573883,-24.2512207,5.502746488,14.03714548,0.143939745,0.592756075,33.76286107,36.92572666,29.31141224,13.38319738,3.96319091,227.43081600000002,0.9929532325320479,0.19397362038634303
13386,TX451,"Tom Green County, Texas","Temple, TX",986490,-100.6896973,-34.51236725,8.08566206,23.75247688,0.114429985,1.999875696,38.91386261,41.25243689,19.83370079,2.901738542,3.100151437,672.5915932,0.9952321954416888,0.19268313006464033
12378,PA103,"Pike County, Pennsylvania","Amherst, MA",362515,-75.02401733,-16.80400276,4.989439041,10.09105757,0.10138592099999999,4.028048416,12.57211061,31.1285125,55.88559432,10.33742775,3.143917467,390.90953110000004,0.9953557900447806,0.1905360099893758
13053,NE045,"Dawes County, Nebraska","Denver, CO",897184,-103.1390305,-30.16781807,7.765705548,21.02258545,0.12034007,0.7685393429999999,27.82343813,37.13649878,34.5027909,11.46243011,3.758011485,1129.162055,0.9932646121535056,0.18937493150938844
11244,WY677,"Fremont County, Wyoming, Lander Area","Bozeman, MT",337270,-108.5741348,-32.85162354,8.005501605,13.75251609,0.153193463,0.7852285290000001,23.76518328,33.90897111,42.31427667,18.22613284,3.3388823239999996,2029.576998,0.9905724998371362,0.18790596562411654
14134,CA676,"Los Angeles County, California, West San Fernando Valley Area","Davis, CA",113180,-118.5055618,-42.1085968,7.521997261,16.54799111,0.14237807800000002,0.924537906,23.02982268,34.06106097,42.87285167,16.4594052,4.052869831000001,425.420611,0.9984900191361572,0.18735550605814133
11161,VA067,"Franklin County, Virginia","Raleigh, NC",455300,-79.91384888,-21.40582275,5.226832094,6.155978188,0.13238597900000001,0.45783573200000005,28.54433867,31.01833285,40.43732866,22.30929295,4.483092206,345.78470530000004,0.9984809934044434,0.18615848855445083
10223,AK653,"Saint Paul Island Area, Alaska","Portland, OR",28056,-170.2593994,-56.49517822,6.002257451,23.77023413,0.147172605,7.706340462999999,5.252891933,39.45981079999999,55.28729727,10.96415049,2.75773634,47.38779971,0.6506422168572117,0.18609879942432084
14666,PA133,"York County, Pennsylvania","Raleigh, NC",583053,-76.68847656,-18.26011086,5.406903519,11.10291807,0.133303111,0.639746823,20.47498425,44.90935555,34.5429993,11.17934957,3.686588944,213.5191875,0.9896540403919952,0.18590418509750273
14793,NC009,"Ashe County, North Carolina","Morgantown, WV",272743,-81.49302673,-22.5018158,5.330187293,5.493274627999999,0.117147826,1.0721874279999999,16.06831785,24.92688007,59.00480279,29.41645505,4.6240818280000004,918.4275871,0.994462619172734,0.18545113643087652
12338,NH019,"Sullivan County, New Hampshire","Amherst, MA",353305,-72.19421387,-14.40313148,5.029179828,5.676167169,0.12528109199999998,5.372949178,4.671692426,33.77682012,61.51499467,15.20320791,3.031259205,323.5085342,0.9914190217418086,0.18535081721987468
14771,GA621,"Chattooga, Floyd, and Polk Counties, Georgia","Morgantown, WV",733000,-85.22441101,-25.51117516,5.048664641,9.580763566,0.134998675,0.493241605,33.40781691,37.33909576,29.18088433,13.78520165,3.9694458060000004,304.3068279,0.9977092972872172,0.1850259384691053
10340,UT633,"Canyonlands Area, Utah - Parts of Grand and San Juan Counties","Phoenix, AZ",1501600,-109.62696840000001,-35.63568878,8.173206367999999,11.09389845,0.116177775,0.866976822,15.86195103,19.48012214,64.65792622,14.67046961,2.720399968,1908.544791,0.9903459445748877,0.18469877386648526
14185,NV788,"Las Vegas Valley Area, Nevada, Part of Clark County","Phoenix, AZ",473391,-115.09709170000001,-39.43665314,8.324051468,7.977541635,0.087834115,0.273664387,11.14764395,25.53230932,63.25940607,7.56467516,2.456865697,863.9760795,0.9931401693699095,0.1845067744551656
18188,IN117,"Orange County, Indiana","Morgantown, WV",261376,-86.49546814,-23.95676804,5.20747031,14.13524096,0.15014617800000002,0.7237004640000001,30.01214805,49.98736752,20.00048443,13.49139442,3.9805974280000003,212.12736580000004,0.987864514986859,0.18369816057373733
12458,ME613,"Oxford County Area, Maine","Amherst, MA",933847,-70.6391449,-13.22695732,5.150021349,6.103391105,0.12426628099999999,7.953680296,3.829141085,27.80850442,68.36235450000001,15.51888048,2.824588181,285.77383660000004,0.9852623389198216,0.18180027027747814
10541,KS017,"Chase County, Kansas","Denver, CO",497639,-96.59757996,-29.13409233,7.183615418,29.80979839,0.14922126300000002,1.5224557090000002,41.01749985,53.14023302,5.842267128,5.747778865,3.366362777,398.13884289999993,0.9940317698296137,0.18166551679879928
14846,TN093,"Knox County, Tennessee","Morgantown, WV",336600,-83.96234131,-23.928520199999998,5.49418343,12.09329872,0.149563676,0.541281911,36.02483133,36.17330272,27.66652057,17.44662163,4.245389718999999,422.7613,0.998700859037023,0.18141559812834274
11242,WY666,"Teton County, Wyoming, Grand Teton National Park Area","Bozeman, MT",411535,-110.68575290000001,-33.54334259,6.870708454,8.355057572,0.080189024,0.7162343409999999,12.79322456,26.32984994,60.70674696,20.06909313,3.6669306269999997,2172.645047,0.990135233960835,0.17937365984969067
11510,IN183,"Whitley County, Indiana","Indianapolis, IN",216211,-85.49714661,-22.15287399,7.193536837999999,22.59918921,0.111458346,3.360248066,30.5110239,39.12863428,28.00391426,4.080453884,3.386854805,262.7651669,0.9938298490004431,0.17917344278219438
13012,WY045,"Weston County, Wyoming","Denver, CO",1537869,-104.5682907,-30.27794647,7.924069125,19.13500105,0.14457018900000002,0.7684968259999999,26.65285135,33.14263766,40.26270629,12.60674806,3.352855702,1415.140637,0.9920439178889894,0.17906902992000395
13636,IA005,"Allamakee County, Iowa","St. Paul, MN",422200,-91.33441162,-23.988761899999997,6.3279999920000005,18.76358079,0.17317828899999999,0.850907073,25.78496784,58.43372403,15.70991194,16.20259381,4.022051511,308.9504632,0.994821067017026,0.1776373974790446
12427,NY087,"Rockland County, New York","Amherst, MA",127700,-74.06037140000001,-16.44463539,5.3744161010000004,20.51917231,0.129306938,3.9441943339999996,10.74299897,31.24156928,57.38933821,11.577454,3.2141402410000004,177.96560300000002,0.9680991497848414,0.17677125409058614
14549,VA790,"Staunton City, Virginia","Morgantown, WV",5500,-79.07572937,-20.45637512,5.2259466869999995,13.98981179,0.14015044699999998,0.4034906,47.5501042,35.11004528,17.3398513,17.29271786,4.365981227,458.44394969999996,0.9972644035015237,0.17488805253303008
17415,ND011,"Bowman County, North Dakota","Denver, CO",747800,-103.52099609999999,-28.52501869,7.805067417,18.03071649,0.13342909,0.9227456740000001,24.37769383,33.16856917,42.45662046,7.9823204070000005,3.1698538860000003,805.452855,0.9947789383596591,0.17372328813980653
14295,UT601,"Box Elder County, Utah, Western Part","Phoenix, AZ",2280179,-113.42691040000001,-35.90587616,8.301456829,11.98793241,0.08032701,0.8888945629999999,20.48731606,45.89752417,33.58389633,11.569019699999998,3.704397162,1619.6230970000001,0.9913615524643725,0.17307729838688557
15138,AR125,"Saline County, Arkansas","Morgantown, WV",467449,-92.65952301,-28.91640472,4.939202996000001,7.672117033999999,0.140625704,0.42771669,35.60278342,40.78298976,23.61291397,14.66886907,4.029932098,275.8720558,0.9961634392420504,0.17302790892705655
10344,UT643,"San Juan County, Utah, Navajo Indian Reservation","Phoenix, AZ",1304683,-110.22422790000002,-36.02281952,8.328367414,7.789786486000001,0.11082854,0.357167691,12.95187155,20.24357852,66.81449689,14.96061255,2.829881092,1610.781319,0.9909026093327367,0.1724821665767362
13013,WY609,"Converse County, Wyoming, Southern Part","Denver, CO",1098100,-105.48460390000001,-31.25845909,7.908450598,14.51980775,0.140171611,0.657476673,21.29251557,28.11060146,50.59637152,15.19474666,3.2674713360000003,1626.359065,0.9913032748756878,0.1721373689214668
11036,NC151,"Randolph County, North Carolina","Raleigh, NC",505254,-79.80435181,-22.01794815,5.184329244,9.193633307,0.10761880900000001,0.39576188,34.73266744,38.96251264,26.30482001,10.59705932,3.98382459,194.2627849,0.9870849832321689,0.17086415581637704
12975,SD053,"Gregory County, South Dakota","Denver, CO",675885,-99.01636505,-27.75030708,7.605613985,26.34595631,0.13595516400000002,1.0104012279999999,37.87457884,38.33567978,23.78784152,9.510819289,3.749679071,584.0710776000001,0.9967312327196529,0.17068257434556078
14164,CA732,"Inyo National Forest, Western Part, California","Davis, CA",776120,-118.6602707,-40.97894669,6.550530994,4.4782411710000005,0.056971472,0.42218642,4.870207714,14.62483894,80.49795052,29.19220325,4.001149241999999,2383.946785,0.9897769717636166,0.1701112718515746
14749,KY620,"Green and Taylor Counties, Kentucky","Morgantown, WV",361971,-85.385849,-23.98227119,5.419259177000001,12.87892507,0.146283499,0.5654914129999999,37.45084966,47.22480946,15.32434051,14.78634763,4.21548786,295.9543654,0.9954570261434609,0.1700919368185031
10840,VA011,"Appomattox County, Virginia","Raleigh, NC",215200,-78.8081665,-20.69604683,5.291399519,10.04615834,0.12346328699999999,0.49573774200000004,33.80889894,32.95393729,33.2371641,11.37264863,3.8510114360000003,107.0,0.9353386296618238,0.1699309397562926
14415,NM007,"Colfax County, New Mexico","Bozeman, MT",2412435,-104.6924133,-33.89493561,7.3232476029999996,21.28026561,0.145476828,0.591052464,33.04669191,38.91123704,28.03938017,16.39170135,3.7005336539999996,2211.6212649999998,0.9903083923943319,0.1696359473710516
10248,CO671,"Cortez Area, Colorado, Parts of Dolores and Montezuma Counties","Bozeman, MT",779400,-108.6231842,-35.52215195,7.872044902000001,20.61787895,0.14122488800000002,0.89819291,27.21645213,36.731729200000004,36.05228957,16.57896247,3.666561245,2016.7362210000001,0.9906805949558191,0.16921115727690306
11046,NC171,"Surry County, North Carolina","Raleigh, NC",345261,-80.70690918,-22.10180855,5.321117733,5.653141611000001,0.104237059,0.519450051,27.42183666,28.59089429,43.98715414,17.49224392,4.269287025,369.3204347,0.9978164961120591,0.1691794983757101
14173,CA790,"Yosemite National Park, California","Davis, CA",761236,-119.5429077,-40.85364532,5.255633716,7.109548954,0.051830587000000004,3.8794194089999996,3.3713372660000003,17.98806369,78.53011713,30.10931377,4.189783236999999,2448.308858,0.9898146952357544,0.16879779427603636
14403,CO677,"Ridgway Area, Colorado, Parts of Delta, Gunnison, Montrose, and Ouray Counties","Bozeman, MT",761800,-107.92741389999999,-34.70503998,7.724498702000001,18.64842189,0.1367886,1.8836274569999998,27.38897582,29.87047986,42.73313349,15.6818494,3.4618270260000004,2051.0465649999996,0.9904689269706612,0.16827559299328843
17268,MO135,"Moniteau County, Missouri","Indianapolis, IN",268103,-92.61074829,-26.97593498,5.99462131,20.69771885,0.132783415,0.792900403,35.37835063,52.46665547,12.15499389,7.033624151000001,3.747297685,234.6884667,0.9865574755118582,0.16731635795920885
11289,ID716,"Caribou County Area, Idaho","Portland, OR",686946,-111.65078740000001,-34.40985870000001,7.560740611,13.42820251,0.11957572300000001,1.424834336,17.84945691,53.32180203,28.828741100000002,16.36202855,3.9527152560000003,1796.043875,0.9911837738001391,0.16676888717675997
12463,ME620,"Northern Piscataquis and Northern Somerset County Area, Maine","Amherst, MA",2666358,-69.56872559,-11.724304199999999,5.562720118,14.87211267,0.180376018,8.85377011,14.04264393,43.71960186,42.23775407,7.782367214,2.258927753,337.86383639999997,0.9960153764805386,0.16654529359723313
14995,OK063,"Hughes County, Oklahoma","Morgantown, WV",521696,-96.23614502,-30.60733604,5.8260762889999995,12.29619668,0.13575831800000002,0.951259555,24.76737669,30.39416841,44.8384549,8.416290684,3.282151348,249.68307349999998,0.9928144028449174,0.16516849933353872
14381,CO648,"Routt Area, Colorado, Parts of Rio Blanco and Routt Counties","Bozeman, MT",906650,-107.0509949,-33.35328674,7.154465701,22.63308241,0.151126283,1.739993904,29.95754651,30.53935573,39.50309793,22.9119993,4.04349744,2312.606616,0.9903112797242781,0.16414994624814083
11678,IN019,"Clark County, Indiana","Indianapolis, IN",240736,-85.70480347,-23.57387543,5.251440518,14.50777646,0.145191232,0.6539688539999999,30.13520347,55.98747224,13.86788018,10.2711304,3.819356855,205.4781169,0.9820481009739592,0.16273997780098037
12460,ME615,"Piscataquis County, Maine, Southern Part","Amherst, MA",687000,-69.27799988,-11.88254929,5.374961913,12.32522002,0.162872259,8.435547335,9.519783555,45.10279596,45.37742048,8.231794578999999,2.431890356,311.4403754,0.9941179204924657,0.16210084020664572
11126,AL111,"Randolph County, Alabama","Raleigh, NC",374070,-85.44332886,-26.06276321,5.148826172,7.938372674,0.1091559,0.358519214,18.92373674,22.99894742,58.01789105,16.66852671,3.841836858,239.95948330000002,0.9868966132118365,0.1614453747560557
13021,MT021,"Dawson County, Montana","Denver, CO",1525800,-104.8560944,-28.72241783,8.129211648,12.52103433,0.12955863,0.724992526,23.45128919,41.50233419,34.90065325,13.95731874,3.897963846,832.1622752999999,0.9951393564618951,0.16040700274972952
10343,UT642,"Kane County Area, Utah","Phoenix, AZ",667677,-112.2484741,-37.2985878,7.569743837000001,10.11531373,0.10719315199999999,0.6658707770000001,13.00608386,19.76112912,67.23260629,20.43329357,3.5193761560000003,1887.1248829999997,0.9905702386662384,0.1598114644886397
13030,MT079,"Prairie County, Montana","Denver, CO",1114300,-105.34510800000001,-29.03145218,8.14324895,13.726593099999999,0.133046574,0.7294471859999999,24.20047665,43.41708536,32.32337028,12.4757831,3.764887716,895.6379904999999,0.9946350338179993,0.15863470593708073
12464,ME621,"Western Aroostook County Area, Maine","Amherst, MA",1806890,-69.29197693,-11.08908081,5.492800944,13.53270461,0.18843294600000002,7.734763075,14.4043221,45.44360642,40.15207133,7.50544187,2.206242778,337.4574966,0.9961383972750765,0.157154268769216
14084,CA067,"Sacramento County, California","Davis, CA",635904,-121.44287109999999,-41.50237274,6.602579355,19.83602079,0.12279015800000001,1.736708524,22.99725712,35.26014611,37.44453537,3.9647107389999996,3.1446941560000004,97.61942023,0.91656499891366,0.1566485215130493
10377,OR067,"Washington County, Oregon","Portland, OR",465492,-123.1147537,-38.71318817,5.556880207000001,21.31146234,0.181488617,2.814829417,28.71934627,55.8528245,15.49126605,18.92746696,4.274849884,250.8952085,0.9905534095033297,0.156576054747945
14091,CA113,"Yolo County, California","Davis, CA",653478,-121.96208190000002,-41.59378815,7.452144274,24.85192466,0.134643978,0.85495494,36.74557152,43.43943441,19.81499406,11.90958454,4.166379331,132.32781809999997,0.9487855796391165,0.15494459014106488
14497,IN175,"Washington County, Indiana","Morgantown, WV",330624,-86.07875061,-23.71468544,5.32076908,13.73659822,0.140882165,0.626429095,34.84778704,54.18817008,10.96404288,11.52574757,4.054246234,212.0690049,0.9831032357899339,0.15491250995627315
10274,AZ664,"San Simon Area Parts of Cochise Graham and Greenlee Counties, Arizona","Phoenix, AZ",1220996,-109.4620209,-38.57592392,7.93788233,17.06190854,0.109234921,0.934056034,26.0965044,30.05659165,43.846904200000004,10.61079349,3.535992378,1317.354599,0.9921820949635266,0.15338252852832435
14088,CA095,"Solano County, California","Davis, CA",582208,-121.99999240000001,-41.78040314,7.218717702,29.02488375,0.136792597,3.279023928,35.62146588,36.85290289,27.52563114,8.884485162,3.750718402,89.78592522,0.883014959645703,0.15337111119333902
13866,WI065,"Lafayette County, Wisconsin","St. Paul, MN",406419,-90.13211059999999,-23.66578484,6.415162209,23.09376897,0.180785922,1.120403317,30.94716774,57.84964908,11.17618706,9.096937443,3.382832603,301.9208421,0.9924187537267868,0.15329524229884584
12333,NH005,"Cheshire County, New Hampshire","Amherst, MA",467104,-72.24263,-14.60793877,5.144245951,10.58114256,0.151889747,8.850526703,4.833157867,35.21719188,59.91348884,16.1979271,3.051933656,310.0978275,0.9913187469850147,0.15318540784518175
12474,NY079,"Putnam County, New York","Amherst, MA",157600,-73.75657654,-16.10439491,5.224145677,10.60604598,0.125995941,6.318154281,8.46069529,34.47442089,56.87450579,14.04742219,3.371999774,149.7799355,0.9529041268399315,0.152759519257342
11207,ID601,"Boundary County Area, Idaho","Bozeman, MT",249000,-116.32008359999999,-33.77407837,6.679919917,10.00803045,0.148439522,3.904448223,11.24113859,45.07284214,43.48582231,22.13020129,4.227537151,834.9863006,0.995458566892341,0.15094664399316482
20718,MXNL001,"Predio El Jabali, parts of Lampazos de Naranjo, Nuevo Leon and Progresso, Coahuila Municipalities, Mexico","Temple, TX",34733,-100.82070920000001,-36.84409332,8.063073022000001,14.91907881,0.108469154,1.273054312,25.88199164,32.79987981,41.31812824,2.6432339430000003,2.878036343,293.7090035,0.9948096179998335,0.1496880240675985
14769,GA047,"Catoosa County, Georgia","Morgantown, WV",103900,-85.12247467,-25.10604095,5.163694986,16.19449526,0.141611744,0.46543480200000004,35.79492967,40.49422189,23.6525827,11.61390187,3.977976538,282.6047816,0.9961352785477499,0.14954532461469827
10387,OR620,"Upper Deschutes River Area, Oregon, Parts of Deschutes, Jefferson, and Klamath Counties","Portland, OR",1524643,-120.8903122,-38.27767181,7.167397038,13.16375013,0.13163619599999998,1.7248539630000002,13.93745551,24.232251100000003,61.82932858,10.13195142,2.731346859,1171.07252,0.9922569418685946,0.14953300789736212
12403,NY035,"Fulton County, New York","Amherst, MA",340800,-74.43597412,-15.55729485,5.70043652,17.08236792,0.106165411,6.308501378,8.149979441000001,28.87837765,60.68148031,10.86407465,3.2223903,372.77826580000004,0.9937150857678242,0.14904997054835634
15703,NY033,"Franklin County, New York","Amherst, MA",1071826,-74.27578735,-14.9052639,5.350076072,46.41166463,0.10190250099999999,8.246158868,4.787839173,18.66540006,67.26549402,11.78679233,3.0264249060000004,461.56900240000004,0.9913232861135401,0.148996731802564
15461,ME608,"Aroostook County, Maine, Southern Part","Amherst, MA",1006646,-68.09391022,-11.08872032,5.7473136170000005,8.684294054,0.161935603,8.07439523,10.81378087,50.56343251,38.62278652,6.53485102,2.408128411,386.69404199999997,0.9959459320659456,0.14876993151640316
10292,AZ707,"Little Colorado River Area, Arizona, Parts of Coconino and Navajo Counties","Phoenix, AZ",2240000,-111.15797420000001,-37.64286804,8.432977625,11.08800486,0.106439003,0.236677878,15.04634768,22.99385739,61.95979517,8.233806272,2.491521199,1577.480076,0.9908484549822661,0.14865298736747135
12986,SD085,"Lyman County, South Dakota","Denver, CO",1092365,-99.82423401,-27.89096451,7.793969242,36.43257695,0.104914693,1.107676698,55.96099464,36.42914951,7.582549708999999,6.537586888,3.9153933210000003,561.1174501,0.9942954927300607,0.1476838835071954
19628,CA805,"Mojave Desert Area, Northeast Part, California","Phoenix, AZ",1548000,-115.9552765,-40.04418945,8.191166337,6.405862142999999,0.063337299,0.156274579,9.614438014,22.07635652,68.28815702,14.27210104,3.4052775019999997,1010.3743939999999,0.9926710597651566,0.147223762427509
13039,MT608,"Blaine County and Part of Phillips County Area, Montana","St. Paul, MN",2846300,-108.89403529999998,-30.25818634,7.830535652000001,21.95136086,0.125868573,0.848974601,31.30777038,32.62079395,36.07064646,12.43714711,3.92975282,988.1767032,0.9940382095287126,0.14620718021583146
10213,AK644,"Ketchikan Area, Alaska","Portland, OR",5757398,-132.1960449,-37.67751312,4.492073776,21.48137693,0.19006966,42.12594377,5.011784308999999,49.28238933,45.68528452,21.02647076,1.926701466,176.4910755,0.9461058652190639,0.1458775473201417
11238,WY662,"Bridger National Forest, Wyoming, Eastern Part","Bozeman, MT",763086,-109.5730591,-33.1944809,6.218901592999999,9.202871925,0.08667825,2.818533978,12.24752902,23.54753501,64.20493598,21.363552,3.590098085,2853.805271,0.9892765620373636,0.14515146362127973
10435,ID708,"Cassia County, Idaho, Eastern Part","Portland, OR",857668,-113.55448909999998,-35.50644684,8.102318618,11.56522871,0.121278822,1.017106826,15.23254746,45.1762774,39.58939857,14.35388604,3.626050905,1602.8465019999999,0.9915174837537531,0.14469742409589625
14310,UT640,"Beaver-Cove Fort Area, Utah","Phoenix, AZ",477620,-112.7151718,-37.18223572,8.107299586,13.04797369,0.112858813,1.151552217,17.88603243,29.49696548,52.61700266,14.8562081,3.415228416,1905.4931969999998,0.9906114427335433,0.14412008899605677
14152,CA699,"Marine Corps Air Ground Combat Center at Twentynine Palms, California","Phoenix, AZ",596000,-116.11275479999999,-40.75972366,8.185358124,4.960237097,0.044790869000000004,0.093850407,6.634941663999999,15.72854102,77.63651675,15.24783708,3.39591322,688.2089288,0.9926648257203008,0.14365339435484292
14314,ID714,"Franklin County Area, Idaho","Portland, OR",305600,-111.8760834,-34.82246399,7.667555405,17.35093879,0.142661807,1.4143559119999998,25.81023836,45.02947765,29.160283899999996,19.09574036,4.265594564,1613.665575,0.9918085695901904,0.14359191871249743
14501,NJ035,"Somerset County, New Jersey","Raleigh, NC",195100,-74.59963989,-17.01380539,5.352975063,14.46567965,0.134875162,0.94970114,21.58075603,42.36564201,36.05360234,5.595494115,3.186278741,180.73847080000002,0.9813627192539854,0.1433247060973093
14184,NV785,"Nye County, Nevada, Southwest Part","Phoenix, AZ",1319105,-116.53041840000002,-39.94532776,8.461312615,9.608279057,0.081164192,0.291632787,14.75876953,23.64427777,61.55261652,10.85144279,3.169758583,1124.5210650000001,0.992379173765964,0.14330649024019437
10254,AZ633,"Navajo County Area, Arizona, Central Part","Phoenix, AZ",1504900,-110.29673770000001,-37.77082825,8.212051732,11.35329167,0.11771764300000001,0.62848388,20.72369664,29.12110686,50.15519634,8.633152643999999,2.8158107119999998,1675.314345,0.9908292409801224,0.14316772281739276
14487,IN037,"Dubois County, Indiana","Morgantown, WV",278592,-86.87617493,-24.23810005,5.113858414,10.31261144,0.145977735,0.680419445,22.76184158,55.52295149,21.71520697,10.66503208,3.696755389,184.936142,0.978819082109427,0.1431367792616648
15115,AR061,"Howard County, Arkansas","Morgantown, WV",380980,-94.03837585,-30.03650475,5.301250006,30.00952337,0.140303249,0.599172988,25.98558823,26.98149864,47.03291301,10.53914416,3.527445123,198.895263,0.9801364334022422,0.14310881808855158
10498,WA710,"Makah Indian Reservation, Washington","Portland, OR",31000,-124.6469193,-38.19093323,4.955710058999999,36.75391238,0.278168835,14.58493463,20.94473273,60.50442487,18.55084239,29.00575062,3.60642971,152.1972553,0.9385230454314858,0.1429857241283088
