SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey,lkey
42.776,-94.20700000000001,42.77,-94.22,2017,42.776:-94.207,-94.207:42.770,13684
42.386,-95.53200000000001,42.37,-95.54,2017,42.386:-95.532,-95.532:42.370,13685
41.68600000000001,-92.064,41.69,-92.06,2017,41.686:-92.064,-92.064:41.690,13931
42.207,-90.52600000000001,42.21,-90.54,2017,42.207:-90.526,-90.526:42.210,13687
41.685,-93.053,41.69,-93.06,2017,41.685:-93.053,-93.053:41.690,13688
41.032,-91.948,41.05,-91.94,2017,41.032:-91.948,-91.948:41.050,13689
41.643,-91.6,41.65,-91.58,2017,41.643:-91.600,-91.600:41.650,13690
42.121,-91.132,42.13,-91.14,2017,42.121:-91.132,-91.132:42.130,13691
41.336000000000006,-92.178,41.33,-92.18,2017,41.336:-92.178,-92.178:41.330,13692
43.20399999999999,-94.20700000000001,43.21,-94.22,2017,43.204:-94.207,-94.207:43.210,13694
40.595,-91.416,40.61,-91.42,2017,40.595:-91.416,-91.416:40.610,13695
42.07899999999999,-91.59899999999999,42.09,-91.58,2017,42.079:-91.599,-91.599:42.090,13696
41.248000000000005,-91.21600000000001,41.25,-91.22,2017,41.248:-91.216,-91.216:41.250,13697
41.028999999999996,-93.32799999999999,41.01,-93.34,2017,41.029:-93.328,-93.328:41.010,13698
43.379,-96.23100000000001,43.37,-96.22,2017,43.379:-96.231,-96.231:43.370,13699
41.333999999999996,-94.015,41.33,-94.02,2017,41.334:-94.015,-94.015:41.330,13700
41.335,-92.641,41.33,-92.66,2017,41.335:-92.641,-92.641:41.330,13701
41.335,-93.09899999999999,41.33,-93.1,2017,41.335:-93.099,-93.099:41.330,13702
42.036,-92.999,42.05,-92.98,2017,42.036:-92.999,-92.999:42.050,13703
41.031000000000006,-95.634,41.05,-95.62,2017,41.031:-95.634,-95.634:41.050,13704
43.356,-92.789,43.37,-92.78,2017,43.356:-92.789,-92.789:43.370,13705
42.038999999999994,-96.015,42.05,-96.02,2017,42.039:-96.015,-96.015:42.050,13706
41.03,-92.869,41.05,-92.86,2017,41.030:-92.869,-92.869:41.050,13708
41.03,-95.156,41.05,-95.14,2017,41.030:-95.156,-95.156:41.050,13709
41.466,-91.07700000000001,41.45,-91.06,2017,41.466:-91.077,-91.077:41.450,13710
43.083999999999996,-95.625,43.09,-95.62,2017,43.084:-95.625,-95.625:43.090,13711
43.378,-95.625,43.37,-95.62,2017,43.378:-95.625,-95.625:43.370,13712
40.738,-95.149,40.73,-95.14,2017,40.738:-95.149,-95.149:40.730,13713
43.082,-94.678,43.09,-94.66,2017,43.082:-94.678,-94.678:43.090,13714
42.735,-96.249,42.73,-96.26,2017,42.735:-96.249,-96.249:42.730,13715
42.733999999999995,-94.679,42.73,-94.66,2017,42.734:-94.679,-94.679:42.730,13716
41.673,-93.572,41.69,-93.58,2017,41.673:-93.572,-93.572:41.690,13717
41.333,-95.587,41.33,-95.58,2017,41.333:-95.587,-95.587:41.330,13719
41.68600000000001,-92.53200000000001,41.69,-92.54,2017,41.686:-92.532,-92.532:41.690,13720
40.735,-94.243,40.73,-94.26,2017,40.735:-94.243,-94.243:40.730,13721
42.386,-95.12200000000001,42.37,-95.14,2017,42.386:-95.122,-95.122:42.370,13722
41.613,-90.60600000000001,41.61,-90.62,2017,41.613:-90.606,-90.606:41.610,13723
41.685,-95.29899999999999,41.69,-95.3,2017,41.685:-95.299,-95.299:41.690,13725
43.085,-96.215,43.09,-96.22,2017,43.085:-96.215,-96.215:43.090,13726
42.036,-93.465,42.05,-93.46,2017,42.036:-93.465,-93.465:42.050,13727
42.08,-92.53299999999999,42.09,-92.54,2017,42.080:-92.533,-92.533:42.090,13728
40.736,-94.7,40.73,-94.7,2017,40.736:-94.700,-94.700:40.730,13729
41.027,-94.243,41.01,-94.26,2017,41.027:-94.243,-94.243:41.010,13730
40.75,-91.948,40.73,-91.94,2017,40.750:-91.948,-91.948:40.730,13731
41.031000000000006,-92.41,41.05,-92.42,2017,41.031:-92.410,-92.410:41.050,13733
41.336000000000006,-93.559,41.33,-93.54,2017,41.336:-93.559,-93.559:41.330,13734
41.336999999999996,-91.715,41.33,-91.7,2017,41.337:-91.715,-91.715:41.330,13735
40.739000000000004,-93.32700000000001,40.73,-93.34,2017,40.739:-93.327,-93.327:40.730,19631
42.427,-94.18799999999999,42.41,-94.18,2017,42.427:-94.188,-94.188:42.410,14068
43.376999999999995,-93.734,43.37,-93.74,2017,43.377:-93.734,-93.734:43.370,13738
43.291000000000004,-91.84299999999999,43.29,-91.86,2017,43.291:-91.843,-91.843:43.290,13740
42.387,-96.084,42.37,-96.1,2017,42.387:-96.084,-96.084:42.370,13741
43.376999999999995,-93.26100000000001,43.37,-93.26,2017,43.377:-93.261,-93.261:43.370,20537
42.733000000000004,-93.735,42.73,-93.74,2017,42.733:-93.735,-93.735:42.730,13744
43.46,-116.244,43.45,-116.26,2017,43.460:-116.244,-116.244:43.450,27535
46.836000000000006,-116.685,46.85,-116.7,2017,46.836:-116.685,-116.685:46.850,10516
45.427,-116.51299999999999,45.41,-116.5,2017,45.427:-116.513,-116.513:45.410,11206
48.751000000000005,-116.32,48.77,-116.3,2017,48.751:-116.320,-116.320:48.770,11207
48.441,-116.546,48.45,-116.54,2017,48.441:-116.546,-116.546:48.450,11208
47.678999999999995,-116.68299999999999,47.69,-116.7,2017,47.679:-116.683,-116.683:47.690,10414
47.303999999999995,-116.26100000000001,47.29,-116.26,2017,47.304:-116.261,-116.261:47.290,11209
45.875,-115.329,45.89,-115.34,2017,45.875:-115.329,-115.329:45.890,11210
46.243,-116.538,46.25,-116.54,2017,46.243:-116.538,-116.538:46.250,10417
46.6,-116.045,46.61,-116.06,2017,46.600:-116.045,-116.045:46.610,11211
45.667,-116.098,45.65,-116.1,2017,45.667:-116.098,-116.098:45.650,11212
46.141000000000005,-115.87299999999999,46.13,-115.86,2017,46.141:-115.873,-115.873:46.130,11213
47.229,-116.781,47.21,-116.78,2017,47.229:-116.781,-116.781:47.210,15803
43.761,-111.196,43.77,-111.18,2017,43.761:-111.196,-111.196:43.770,17111
44.622,-116.03,44.61,-116.02,2017,44.622:-116.030,-116.030:44.610,11214
44.71,-116.699,44.73,-116.7,2017,44.710:-116.699,-116.699:44.730,10418
43.973,-116.71799999999999,43.97,-116.7,2017,43.973:-116.718,-116.718:43.970,10419
44.097,-116.47,44.09,-116.46,2017,44.097:-116.470,-116.470:44.090,10420
44.273,-115.823,44.29,-115.82,2017,44.273:-115.823,-115.823:44.290,11215
43.585,-116.75299999999999,43.57,-116.74,2017,43.585:-116.753,-116.753:43.570,10422
47.958999999999996,-116.12,47.97,-116.14,2017,47.959:-116.120,-116.120:47.970,20508
46.575,-115.04299999999999,46.57,-115.06,2017,46.575:-115.043,-115.043:46.570,11217
43.342,-114.73100000000001,43.33,-114.74,2017,43.342:-114.731,-114.731:43.330,10428
42.786,-116.03200000000001,42.77,-116.02,2017,42.786:-116.032,-116.032:42.770,14312
41.997,-116.19,42.01,-116.18,2017,41.997:-116.190,-116.190:42.010,14313
43.465,-114.089,43.45,-114.1,2017,43.465:-114.089,-114.089:43.450,10429
42.95,-114.04700000000001,42.97,-114.06,2017,42.950:-114.047,-114.047:42.970,10430
43.911,-116.016,43.93,-116.02,2017,43.911:-116.016,-116.016:43.930,27536
43.068999999999996,-115.771,43.05,-115.78,2017,43.069:-115.771,-115.771:43.050,27537
43.782,-114.963,43.77,-114.98,2017,43.782:-114.963,-114.963:43.770,11218
44.463,-114.725,44.45,-114.74,2017,44.463:-114.725,-114.725:44.450,11219
42.707,-113.633,42.69,-113.62,2017,42.707:-113.633,-113.633:42.690,10431
44.153999999999996,-113.745,44.17,-113.74,2017,44.154:-113.745,-113.745:44.170,11220
42.457,-114.485,42.45,-114.5,2017,42.457:-114.485,-114.485:42.450,10433
42.413999999999994,-113.889,42.41,-113.9,2017,42.414:-113.889,-113.889:42.410,10434
42.338,-113.554,42.33,-113.54,2017,42.338:-113.554,-113.554:42.330,10435
42.718999999999994,-112.81200000000001,42.73,-112.82,2017,42.719:-112.812,-112.812:42.730,10436
42.913999999999994,-112.34899999999999,42.93,-112.34,2017,42.914:-112.349,-112.349:42.930,10437
42.61,-112.206,42.61,-112.22,2017,42.610:-112.206,-112.206:42.610,10438
42.29600000000001,-111.325,42.29,-111.34,2017,42.296:-111.325,-111.325:42.290,11221
42.61600000000001,-111.76799999999999,42.61,-111.78,2017,42.616:-111.768,-111.768:42.610,11222
42.214,-111.876,42.21,-111.86,2017,42.214:-111.876,-111.876:42.210,14314
42.25,-112.545,42.25,-112.54,2017,42.250:-112.545,-112.545:42.250,14315
42.718999999999994,-111.65100000000001,42.73,-111.66,2017,42.719:-111.651,-111.651:42.730,11289
45.037,-113.971,45.05,-113.98,2017,45.037:-113.971,-113.971:45.050,11224
42.073,-113.706,42.09,-113.7,2017,42.073:-113.706,-113.706:42.090,20652
44.525,-113.975,44.53,-113.98,2017,44.525:-113.975,-113.975:44.530,10439
43.905,-112.023,43.89,-112.02,2017,43.905:-112.023,-112.023:43.890,11225
44.272,-112.337,44.29,-112.34,2017,44.272:-112.337,-112.337:44.290,17760
44.287,-111.64299999999999,44.29,-111.66,2017,44.287:-111.643,-111.643:44.290,10441
43.65,-113.10700000000001,43.65,-113.1,2017,43.650:-113.107,-113.107:43.650,10442
43.841,-112.162,43.85,-112.18,2017,43.841:-112.162,-112.162:43.850,10443
43.793,-111.691,43.81,-111.7,2017,43.793:-111.691,-111.691:43.810,10444
43.45399999999999,-111.86399999999999,43.45,-111.86,2017,43.454:-111.864,-111.864:43.450,10446
43.159,-112.171,43.17,-112.18,2017,43.159:-112.171,-112.171:43.170,10447
43.727,-112.84200000000001,43.73,-112.86,2017,43.727:-112.842,-112.842:43.730,10448
43.141999999999996,-113.539,43.13,-113.54,2017,43.142:-113.539,-113.539:43.130,10449
44.313,-111.074,44.33,-111.06,2017,44.313:-111.074,-111.074:44.330,11226
39.978,-91.213,39.97,-91.22,2017,39.978:-91.213,-91.213:39.970,20353
37.153,-89.32600000000001,37.17,-89.34,2017,37.153:-89.326,-89.326:37.170,11425
38.884,-89.445,38.89,-89.46,2017,38.884:-89.445,-89.445:38.890,11300
42.324,-88.823,42.33,-88.82,2017,42.324:-88.823,-88.823:42.330,11664
39.973,-90.714,39.97,-90.7,2017,39.973:-90.714,-90.714:39.970,11301
41.367,-89.51299999999999,41.37,-89.5,2017,41.367:-89.513,-89.513:41.370,19657
39.134,-90.694,39.13,-90.7,2017,39.134:-90.694,-90.694:39.130,11304
42.06399999999999,-90.001,42.05,-90.02,2017,42.064:-90.001,-90.001:42.050,15806
39.999,-90.289,40.01,-90.3,2017,39.999:-90.289,-90.289:40.010,11307
40.14,-88.196,40.13,-88.18,2017,40.140:-88.196,-88.196:40.130,11309
39.586,-89.28,39.57,-89.3,2017,39.586:-89.280,-89.280:39.570,11311
39.321999999999996,-87.773,39.33,-87.78,2017,39.322:-87.773,-87.773:39.330,15807
38.757,-88.47399999999999,38.77,-88.46,2017,38.757:-88.474,-88.474:38.770,19949
38.58,-89.42299999999999,38.57,-89.42,2017,38.580:-89.423,-89.423:38.570,11314
39.53,-88.21600000000001,39.53,-88.22,2017,39.530:-88.216,-88.216:39.530,18174
41.812,-87.89399999999999,41.81,-87.9,2017,41.812:-87.894,-87.894:41.810,17466
39.014,-87.73100000000001,39.01,-87.74,2017,39.014:-87.731,-87.731:39.010,11317
39.275,-88.23899999999999,39.29,-88.22,2017,39.275:-88.239,-88.239:39.290,11318
41.891000000000005,-88.765,41.89,-88.78,2017,41.891:-88.765,-88.765:41.890,11320
40.166,-88.86200000000001,40.17,-88.86,2017,40.166:-88.862,-88.862:40.170,17211
39.766,-88.205,39.77,-88.22,2017,39.766:-88.205,-88.205:39.770,11323
41.84,-88.089,41.85,-88.1,2017,41.840:-88.089,-88.089:41.850,11661
39.68,-87.75,39.69,-87.74,2017,39.680:-87.750,-87.750:39.690,17094
38.413000000000004,-88.044,38.41,-88.06,2017,38.413:-88.044,-88.044:38.410,11424
39.063,-88.584,39.05,-88.58,2017,39.063:-88.584,-88.584:39.050,11326
38.977,-88.975,38.97,-88.98,2017,38.977:-88.975,-88.975:38.970,11327
40.698,-88.196,40.69,-88.18,2017,40.698:-88.196,-88.196:40.690,11329
37.994,-88.94200000000001,38.01,-88.94,2017,37.994:-88.942,-88.942:38.010,16878
40.449,-90.162,40.45,-90.18,2017,40.449:-90.162,-90.162:40.450,11330
37.745,-88.20100000000001,37.73,-88.22,2017,37.745:-88.201,-88.201:37.730,11332
39.32,-90.385,39.33,-90.38,2017,39.320:-90.385,-90.385:39.330,11333
41.286,-88.41799999999999,41.29,-88.42,2017,41.286:-88.418,-88.418:41.290,17200
38.082,-88.539,38.09,-88.54,2017,38.082:-88.539,-88.539:38.090,11335
40.416,-91.206,40.41,-91.22,2017,40.416:-91.206,-91.206:40.410,11336
37.501,-88.238,37.49,-88.22,2017,37.501:-88.238,-88.238:37.490,15815
40.853,-90.985,40.85,-90.98,2017,40.853:-90.985,-90.985:40.850,11338
41.367,-90.147,41.37,-90.14,2017,41.367:-90.147,-90.147:41.370,11340
40.748000000000005,-87.829,40.73,-87.82,2017,40.748:-87.829,-87.829:40.730,11341
37.759,-89.416,37.77,-89.42,2017,37.759:-89.416,-89.416:37.770,11343
39.010999999999996,-88.154,39.01,-88.14,2017,39.011:-88.154,-88.154:39.010,17212
38.301,-88.92399999999999,38.29,-88.94,2017,38.301:-88.924,-88.924:38.290,18001
39.093,-90.375,39.09,-90.38,2017,39.093:-90.375,-90.375:39.090,11346
42.351000000000006,-90.288,42.37,-90.3,2017,42.351:-90.288,-90.288:42.370,19913
37.446999999999996,-88.87700000000001,37.45,-88.86,2017,37.447:-88.877,-88.877:37.450,11349
41.937,-88.42,41.93,-88.42,2017,41.937:-88.420,-88.420:41.930,11351
41.146,-87.889,41.13,-87.9,2017,41.146:-87.889,-87.889:41.130,11353
41.591,-88.428,41.61,-88.42,2017,41.591:-88.428,-88.428:41.610,15809
40.931999999999995,-90.214,40.93,-90.22,2017,40.932:-90.214,-90.214:40.930,15758
42.324,-87.979,42.33,-87.98,2017,42.324:-87.979,-87.979:42.330,11357
41.278999999999996,-88.87700000000001,41.29,-88.86,2017,41.279:-88.877,-88.877:41.290,11359
38.71,-87.704,38.73,-87.7,2017,38.710:-87.704,-87.704:38.730,11360
41.748999999999995,-89.286,41.73,-89.3,2017,41.749:-89.286,-89.286:41.730,17376
40.865,-88.583,40.85,-88.58,2017,40.865:-88.583,-88.583:40.850,11362
40.121,-89.374,40.13,-89.38,2017,40.121:-89.374,-89.374:40.130,12284
40.458,-90.678,40.45,-90.66,2017,40.458:-90.678,-90.678:40.450,11365
42.324,-88.45299999999999,42.33,-88.46,2017,42.324:-88.453,-88.453:42.330,11367
40.519,-88.86399999999999,40.53,-88.86,2017,40.519:-88.864,-88.864:40.530,11369
39.854,-88.98100000000001,39.85,-88.98,2017,39.854:-88.981,-88.981:39.850,18247
39.260999999999996,-89.926,39.25,-89.94,2017,39.261:-89.926,-89.926:39.250,11372
38.827,-89.935,38.81,-89.94,2017,38.827:-89.935,-89.935:38.810,11374
38.65,-88.92,38.65,-88.94,2017,38.650:-88.920,-88.920:38.650,19539
41.035,-89.34299999999999,41.05,-89.34,2017,41.035:-89.343,-89.343:41.050,11376
40.243,-89.978,40.25,-89.98,2017,40.243:-89.978,-89.978:40.250,11377
37.201,-88.71,37.21,-88.7,2017,37.201:-88.710,-88.710:37.210,15817
40.031,-89.787,40.05,-89.78,2017,40.031:-89.787,-89.787:40.050,15810
41.199,-90.774,41.21,-90.78,2017,41.199:-90.774,-90.774:41.210,11380
38.304,-90.135,38.29,-90.14,2017,38.304:-90.135,-90.135:38.290,11382
39.262,-89.42200000000001,39.25,-89.42,2017,39.262:-89.422,-89.422:39.250,17208
39.698,-90.26100000000001,39.69,-90.26,2017,39.698:-90.261,-90.261:39.690,19071
39.62,-88.64200000000001,39.61,-88.66,2017,39.620:-88.642,-88.642:39.610,11385
42.045,-89.314,42.05,-89.3,2017,42.045:-89.314,-89.314:42.050,12283
40.744,-89.71799999999999,40.73,-89.7,2017,40.744:-89.718,-89.718:40.730,12286
38.085,-89.355,38.09,-89.34,2017,38.085:-89.355,-89.355:38.090,11389
40.037,-88.603,40.05,-88.62,2017,40.037:-88.603,-88.603:40.050,19540
39.62,-90.96799999999999,39.61,-90.98,2017,39.620:-90.968,-90.968:39.610,11867
37.333,-88.561,37.33,-88.58,2017,37.333:-88.561,-88.561:37.330,15372
37.201,-89.101,37.21,-89.1,2017,37.201:-89.101,-89.101:37.210,16008
41.213,-89.314,41.21,-89.3,2017,41.213:-89.314,-89.314:41.210,11392
38.013000000000005,-89.9,38.01,-89.9,2017,38.013:-89.900,-89.900:38.010,11394
38.71,-88.103,38.73,-88.1,2017,38.710:-88.103,-88.103:38.730,19942
41.555,-90.616,41.57,-90.62,2017,41.555:-90.616,-90.616:41.570,11396
38.44,-89.984,38.45,-89.98,2017,38.440:-89.984,-89.984:38.450,11398
37.753,-88.541,37.77,-88.54,2017,37.753:-88.541,-88.541:37.770,11399
39.749,-89.60600000000001,39.73,-89.62,2017,39.749:-89.606,-89.606:39.730,11401
40.131,-90.557,40.13,-90.54,2017,40.131:-90.557,-90.557:40.130,12006
39.655,-90.473,39.65,-90.46,2017,39.655:-90.473,-90.473:39.650,18910
39.435,-88.805,39.45,-88.82,2017,39.435:-88.805,-88.805:39.450,11403
41.104,-89.81200000000001,41.09,-89.82,2017,41.104:-89.812,-89.812:41.090,11404
42.351000000000006,-89.661,42.37,-89.66,2017,42.351:-89.661,-89.661:42.370,11405
40.534,-89.594,40.53,-89.58,2017,40.534:-89.594,-89.594:40.530,11406
37.465,-89.28200000000001,37.45,-89.3,2017,37.465:-89.282,-89.282:37.450,11408
40.18,-87.734,40.17,-87.74,2017,40.180:-87.734,-87.734:40.170,17508
38.403,-87.819,38.41,-87.82,2017,38.403:-87.819,-87.819:38.410,11410
40.848,-90.615,40.85,-90.62,2017,40.848:-90.615,-90.615:40.850,11412
38.366,-89.42399999999999,38.37,-89.42,2017,38.366:-89.424,-89.424:38.370,15812
38.431,-88.425,38.45,-88.42,2017,38.431:-88.425,-88.425:38.450,19541
38.074,-88.14299999999999,38.09,-88.14,2017,38.074:-88.143,-88.143:38.090,15813
41.757,-89.939,41.77,-89.94,2017,41.757:-89.939,-89.939:41.770,16728
41.465,-87.89299999999999,41.45,-87.9,2017,41.465:-87.893,-87.893:41.450,11418
37.73,-88.93,37.73,-88.94,2017,37.730:-88.930,-88.930:37.730,12285
42.325,-89.171,42.33,-89.18,2017,42.325:-89.171,-89.171:42.330,11663
40.760999999999996,-89.24700000000001,40.77,-89.26,2017,40.761:-89.247,-89.247:40.770,17209
40.745,-84.93799999999999,40.73,-84.94,2017,40.745:-84.938,-84.938:40.730,11431
41.093999999999994,-85.071,41.09,-85.06,2017,41.094:-85.071,-85.071:41.090,11432
39.193000000000005,-85.885,39.21,-85.9,2017,39.193:-85.885,-85.885:39.210,11517
40.606,-87.31,40.61,-87.3,2017,40.606:-87.310,-87.310:40.610,11433
40.473,-85.324,40.49,-85.34,2017,40.473:-85.324,-85.324:40.490,15635
40.052,-86.46799999999999,40.05,-86.46,2017,40.052:-86.468,-86.468:40.050,11435
39.196,-86.23,39.21,-86.22,2017,39.196:-86.230,-86.230:39.210,14499
40.584,-86.574,40.57,-86.58,2017,40.584:-86.574,-86.574:40.570,11436
40.736,-86.37299999999999,40.73,-86.38,2017,40.736:-86.373,-86.373:40.730,11437
38.437,-85.705,38.45,-85.7,2017,38.437:-85.705,-85.705:38.450,11678
39.388000000000005,-87.09,39.37,-87.1,2017,39.388:-87.090,-87.090:39.370,11438
40.305,-86.469,40.29,-86.46,2017,40.305:-86.469,-86.469:40.290,11439
38.264,-86.464,38.25,-86.46,2017,38.264:-86.464,-86.464:38.250,14486
38.696999999999996,-87.09200000000001,38.69,-87.1,2017,38.697:-87.092,-87.092:38.690,11440
39.121,-84.976,39.13,-84.98,2017,39.121:-84.976,-84.976:39.130,18851
39.292,-85.492,39.29,-85.5,2017,39.292:-85.492,-85.492:39.290,11441
41.397,-84.999,41.41,-84.98,2017,41.397:-84.999,-84.999:41.410,11442
40.228,-85.397,40.21,-85.38,2017,40.228:-85.397,-85.397:40.210,11444
38.365,-86.876,38.37,-86.86,2017,38.365:-86.876,-86.876:38.370,14487
41.598,-85.85799999999999,41.61,-85.86,2017,41.598:-85.858,-85.858:41.610,11446
39.657,-85.16799999999999,39.65,-85.18,2017,39.657:-85.168,-85.168:39.650,18991
38.3,-85.897,38.29,-85.9,2017,38.300:-85.897,-85.897:38.290,11512
40.16,-87.265,40.17,-87.26,2017,40.160:-87.265,-87.265:40.170,11448
39.397,-85.057,39.41,-85.06,2017,39.397:-85.057,-85.057:39.410,11449
41.041000000000004,-86.20700000000001,41.05,-86.22,2017,41.041:-86.207,-86.207:41.050,11450
38.349000000000004,-87.652,38.33,-87.66,2017,38.349:-87.652,-87.652:38.330,11451
40.516,-85.655,40.53,-85.66,2017,40.516:-85.655,-85.655:40.530,11452
39.037,-86.962,39.05,-86.98,2017,39.037:-86.962,-86.962:39.050,11453
40.073,-86.052,40.09,-86.06,2017,40.073:-86.052,-86.052:40.090,11454
39.821999999999996,-85.765,39.81,-85.78,2017,39.822:-85.765,-85.765:39.810,11455
38.191,-86.115,38.21,-86.1,2017,38.191:-86.115,-86.115:38.210,15368
39.762,-86.51100000000001,39.77,-86.5,2017,39.762:-86.511,-86.511:39.770,11456
39.931999999999995,-85.399,39.93,-85.38,2017,39.932:-85.399,-85.399:39.930,11457
40.47,-86.119,40.45,-86.1,2017,40.470:-86.119,-86.119:40.450,11458
40.829,-85.48899999999999,40.81,-85.5,2017,40.829:-85.489,-85.489:40.810,11459
38.898,-86.057,38.89,-86.06,2017,38.898:-86.057,-86.057:38.890,11461
41.011,-87.103,41.01,-87.1,2017,41.011:-87.103,-87.103:41.010,11462
40.439,-85.01100000000001,40.45,-85.02,2017,40.439:-85.011,-85.011:40.450,11514
38.75,-85.443,38.73,-85.46,2017,38.750:-85.443,-85.443:38.730,17400
39.001,-85.62,39.01,-85.62,2017,39.001:-85.620,-85.620:39.010,15367
39.49,-86.101,39.49,-86.1,2017,39.490:-86.101,-86.101:39.490,11464
38.661,-87.42399999999999,38.65,-87.42,2017,38.661:-87.424,-87.424:38.650,11465
41.239,-85.86399999999999,41.25,-85.86,2017,41.239:-85.864,-85.864:41.250,11466
41.641999999999996,-85.427,41.65,-85.42,2017,41.642:-85.427,-85.427:41.650,11830
41.43600000000001,-87.37299999999999,41.45,-87.38,2017,41.436:-87.373,-87.373:41.450,11828
41.498999999999995,-86.709,41.49,-86.7,2017,41.499:-86.709,-86.709:41.490,11855
38.84,-86.479,38.85,-86.46,2017,38.840:-86.479,-86.479:38.850,14490
40.162,-85.72,40.17,-85.74,2017,40.162:-85.720,-85.720:40.170,11470
39.78,-86.133,39.77,-86.14,2017,39.780:-86.133,-86.133:39.770,11471
41.325,-86.26100000000001,41.33,-86.26,2017,41.325:-86.261,-86.261:41.330,11472
38.7,-86.803,38.69,-86.82,2017,38.700:-86.803,-86.803:38.690,18189
40.781,-86.016,40.77,-86.02,2017,40.781:-86.016,-86.016:40.770,11473
39.173,-86.50200000000001,39.17,-86.5,2017,39.173:-86.502,-86.502:39.170,14492
40.04,-86.89399999999999,40.05,-86.9,2017,40.040:-86.894,-86.894:40.050,11474
39.486,-86.469,39.49,-86.46,2017,39.486:-86.469,-86.469:39.490,11475
40.978,-87.397,40.97,-87.38,2017,40.978:-87.397,-87.397:40.970,11476
41.395,-85.42399999999999,41.41,-85.42,2017,41.395:-85.424,-85.424:41.410,11829
38.966,-84.985,38.97,-84.98,2017,38.966:-84.985,-84.985:38.970,18849
38.541,-86.495,38.53,-86.5,2017,38.541:-86.495,-86.495:38.530,18188
39.319,-86.84299999999999,39.33,-86.86,2017,39.319:-86.843,-86.843:39.330,11479
39.779,-87.22200000000001,39.77,-87.22,2017,39.779:-87.222,-87.222:39.770,11480
38.054,-86.62200000000001,38.05,-86.62,2017,38.054:-86.622,-86.622:38.050,14494
38.391999999999996,-87.26799999999999,38.41,-87.26,2017,38.392:-87.268,-87.268:38.410,11481
41.465,-87.07600000000001,41.45,-87.06,2017,41.465:-87.076,-87.076:41.450,11482
38.001,-87.89299999999999,38.01,-87.9,2017,38.001:-87.893,-87.893:38.010,11483
41.041000000000004,-86.699,41.05,-86.7,2017,41.041:-86.699,-86.699:41.050,11485
39.668,-86.82799999999999,39.65,-86.82,2017,39.668:-86.828,-86.828:39.650,11486
40.157,-85.01100000000001,40.17,-85.02,2017,40.157:-85.011,-85.011:40.170,11487
39.111999999999995,-85.255,39.13,-85.26,2017,39.112:-85.255,-85.255:39.130,18369
39.62,-85.465,39.61,-85.46,2017,39.620:-85.465,-85.465:39.610,11488
41.597,-86.29299999999999,41.61,-86.3,2017,41.597:-86.293,-86.293:41.610,11490
38.696999999999996,-85.729,38.69,-85.74,2017,38.697:-85.729,-85.729:38.690,11491
39.523,-85.791,39.53,-85.78,2017,39.523:-85.791,-85.791:39.530,11493
37.994,-87.01700000000001,38.01,-87.02,2017,37.994:-87.017,-87.017:38.010,11494
41.302,-86.698,41.29,-86.7,2017,41.302:-86.698,-86.698:41.290,11495
41.643,-85.001,41.65,-85.02,2017,41.643:-85.001,-85.001:41.650,11496
39.080999999999996,-87.45,39.09,-87.46,2017,39.081:-87.450,-87.450:39.090,11497
38.808,-84.994,38.81,-84.98,2017,38.808:-84.994,-84.994:38.810,14496
40.389,-86.895,40.37,-86.9,2017,40.389:-86.895,-86.895:40.370,11498
40.311,-86.052,40.33,-86.06,2017,40.311:-86.052,-86.052:40.330,11500
39.626,-84.925,39.61,-84.94,2017,39.626:-84.925,-84.925:39.610,18993
37.997,-87.575,38.01,-87.58,2017,37.997:-87.575,-87.575:38.010,11501
39.878,-87.443,39.89,-87.46,2017,39.878:-87.443,-87.443:39.890,11502
39.434,-87.41,39.45,-87.42,2017,39.434:-87.410,-87.410:39.450,11503
40.849000000000004,-85.79299999999999,40.85,-85.78,2017,40.849:-85.793,-85.793:40.850,11504
40.302,-87.31200000000001,40.29,-87.3,2017,40.302:-87.312,-87.312:40.290,11505
38.062,-87.245,38.05,-87.26,2017,38.062:-87.245,-87.245:38.050,11506
38.601,-86.079,38.61,-86.06,2017,38.601:-86.079,-86.079:38.610,14497
39.861,-85.016,39.85,-85.02,2017,39.861:-85.016,-85.016:39.850,11785
40.742,-85.259,40.73,-85.26,2017,40.742:-85.259,-85.259:40.730,11508
40.736999999999995,-86.84,40.73,-86.86,2017,40.737:-86.840,-86.840:40.730,11509
41.148999999999994,-85.49700000000001,41.13,-85.5,2017,41.149:-85.497,-85.497:41.130,11510
37.885999999999996,-95.302,37.89,-95.3,2017,37.886:-95.302,-95.302:37.890,10532
38.214,-95.292,38.21,-95.3,2017,38.214:-95.292,-95.292:38.210,10533
39.536,-95.27,39.53,-95.26,2017,39.536:-95.270,-95.270:39.530,10535
37.235,-98.68,37.25,-98.7,2017,37.235:-98.680,-98.680:37.250,13085
38.479,-98.757,38.49,-98.74,2017,38.479:-98.757,-98.757:38.490,10536
37.856,-94.851,37.85,-94.86,2017,37.856:-94.851,-94.851:37.850,10537
39.827,-95.564,39.81,-95.58,2017,39.827:-95.564,-95.564:39.810,10538
37.782,-96.838,37.77,-96.82,2017,37.782:-96.838,-96.838:37.770,10540
38.304,-96.598,38.29,-96.58,2017,38.304:-96.598,-96.598:38.290,10541
